Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unita,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Emissioni di CO2,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Per neopatentati,Veicolo per non fumatori,Anno,Tagliandi certificati
SUV/Fuoristrada/Pick-up,07b8e9ad-a489-43c6-9f7b-78f65e328209,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Grigio,6,Euro 6d,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",sting gray,"Stoffa, Nero",,1320,20 mese,1,,Sì,2020,
SUV/Fuoristrada/Pick-up,e02bfe73-e997-45a2-b456-8eeae677ba37,Benzina,Manuale,KM0,Jeep,Compass,5,anteriore,1332,5,4,Bianco,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,7 l/100 km (comb.)
7,6 l/100 km (urbano)
4,8 l/100 km (extraurbano)",bianco alpine,"Pelle parziale, Nero",,1505,24 mese,1,,,2020,
SUV/Fuoristrada/Pick-up,1c8a0f89-bc6b-470c-9b92-1419481ff86d,Benzina,Manuale,KM0,Jeep,Compass,5,anteriore,1332,5,4,Bianco,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,7 l/100 km (comb.)
7,6 l/100 km (urbano)
4,8 l/100 km (extraurbano)",bianco alpine,"Pelle parziale, Nero",,1505,24 mese,1,,,2020,
SUV/Fuoristrada/Pick-up,6af8ada4-7436-4c2f-909b-143bdac77753,Benzina,Manuale,KM0,Jeep,Compass,5,anteriore,1368,5,4,Grigio,6,Euro 6d,149 g CO2/km (comb.),"6,8 l/100 km (comb.)
8,5 l/100 km (urbano)
5,7 l/100 km (extraurbano)",grigio granito,"Pelle parziale, Nero",Metallizzato,1505,24 mese,1,,Sì,2020,
SUV/Fuoristrada/Pick-up,96b8e8fb-678e-49d6-b5b3-309920d4d714,Benzina,Manuale,KM0,SEAT,Arona,5,anteriore,999,5,3,Nero,5,Euro 6,112 g CO2/km (comb.),"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Nero Midnight,Nero,,435,12 mese,,,,2020,
SUV/Fuoristrada/Pick-up,7167c660-df60-49c3-a359-57d750266933,Benzina,Manuale,KM0,SEAT,Arona,5,anteriore,999,5,3,Nero,5,Euro 6,112 g CO2/km (comb.),"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Bianco Candy Nero Midnight,Nero,,435,12 mese,,,,2020,
SUV/Fuoristrada/Pick-up,1b809379-b5ea-4526-8349-7840c2322dba,Benzina,Manuale,KM0,SEAT,Arona,5,anteriore,999,5,3,Nero,5,Euro 6,112 g CO2/km (comb.),"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Nero Midnight,Nero,,435,12 mese,,,,2020,
SUV/Fuoristrada/Pick-up,e85a633f-745d-4d61-ae8e-2ffe61fdc80e,Benzina,Manuale,KM0,SEAT,Arona,5,anteriore,999,5,3,Nero,5,Euro 6,112 g CO2/km (comb.),"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Nero Midnight,Nero,,435,12 mese,,,,2020,
SUV/Fuoristrada/Pick-up,30d37730-fb38-4a22-8adc-49f10006a734,Benzina,Automatico,KM0,Fiat,500X,5,anteriore,1332,5,4,Grigio,6,Euro 6d-TEMP,140 g CO2/km (comb.),"6,1 l/100 km (comb.)
7,4 l/100 km (urbano)
5,4 l/100 km (extraurbano)",Grigio Moda,Stoffa,Metallizzato,1320,24 mese,1,,Sì,2019,
SUV/Fuoristrada/Pick-up,da823a68-62ca-48d1-bd3c-fbd220057b18,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Bianco,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",bianco gelato,"Pelle parziale, Nero",,1320,24 mese,1,,Sì,2020,
SUV/Fuoristrada/Pick-up,690542f9-92ba-42d1-8dd2-233fbfe7858f,Benzina,Manuale,KM0,Opel,Crossland X,5,anteriore,1199,5,3,Grigio,5,Euro 6,106 g CO2/km (comb.),"4,6 l/100 km (comb.)
5,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Grigio,Stoffa,,,,,,,2020,
SUV/Fuoristrada/Pick-up,9b898d99-776d-4d9f-9d45-e50b91674b1b,Benzina,Manuale,KM0,Opel,Grandland X,5,anteriore,1199,5,3,Grigio,6,Euro 6,110 g CO2/km (comb.),"5,4 l/100 km (comb.)
6,4 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio,Stoffa,,,,,,,2020,
SUV/Fuoristrada/Pick-up,80bb508c-b782-44c9-959a-beaebe45ff5f,Benzina,Manuale,KM0,Jeep,Compass,5,anteriore,1368,5,4,Grigio,6,Euro 6,149 g CO2/km (comb.),"6,8 l/100 km (comb.)
8,5 l/100 km (urbano)
5,7 l/100 km (extraurbano)",Sting Grey / Tetto Nero,Pelle totale,,,,,,,2020,
SUV/Fuoristrada/Pick-up,93367946-f0a5-4edf-a91e-b79650745825,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Bianco,6,Euro 6,132 g CO2/km (comb.),"6,5 l/100 km (comb.)
6,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Bianco,"Stoffa, Grigio",Base,,,,,,2020,
SUV/Fuoristrada/Pick-up,d5c50a81-6626-474f-8b34-e6417b0fc13c,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Rosso,6,Euro 6,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Rosso,"Stoffa, Nero",Base,,,,,,2020,
SUV/Fuoristrada/Pick-up,2494df72-229a-46b9-bfcf-6b541b45e9d8,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Grigio,6,Euro 6,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Antracite,"Pelle parziale, Nero",Metallizzato,1320,24 mese,,,Sì,2020,
SUV/Fuoristrada/Pick-up,8ecf46c3-5f91-4fdb-822e-bdcd80be42cc,Benzina,Manuale,KM0,Kia,Sportage,5,anteriore,1591,5,4,Grigio,6,Euro 6,179 g CO2/km (comb.),"7,9 l/100 km (comb.)
9,5 l/100 km (urbano)
7,5 l/100 km (extraurbano)",Grigio scuro,"Stoffa, Nero",Metallizzato,,,,,,2020,
SUV/Fuoristrada/Pick-up,c71f9c54-4e6a-4796-affe-f5050e56c0cb,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Grigio,6,Euro 6,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Grigio,"Pelle parziale, Nero",Metallizzato,1320,24 mese,,,,2020,
SUV/Fuoristrada/Pick-up,e9fb74d7-445d-49e4-876c-f50ae84e991f,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Bianco,6,Euro 6,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1320,,,,,2020,
SUV/Fuoristrada/Pick-up,19ede0e4-54db-4c28-a49f-55dc666df5f6,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Bianco,6,Euro 6,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1320,,,,,2020,
SUV/Fuoristrada/Pick-up,d49be7f5-960d-4f5f-8b69-6bd9cdb09f86,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Bianco,6,Euro 6,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1320,,,,,2020,
SUV/Fuoristrada/Pick-up,abc7c3bd-80aa-47c8-8d0c-b0dcae14c06a,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Bianco,6,Euro 6,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1320,,,,,2020,
SUV/Fuoristrada/Pick-up,5958bde3-a932-44f6-b6b2-bc322a6ddc2d,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Bianco,6,Euro 6,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1320,,,,,2020,
SUV/Fuoristrada/Pick-up,c21e25eb-2da7-4468-ab8b-9a30d3088d0f,Benzina,Automatico,KM0,Alfa Romeo,Stelvio,,4x4,1995,5,,Grigio,,,,,GRIGIO VESUVIO,,Base,,,,,,2019,
SUV/Fuoristrada/Pick-up,0ddfeb63-e681-438b-92ed-9c4720ef8205,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Bianco,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",VARI COLORI,"Stoffa, Nero",,1320,24 mese,1,,,2020,
SUV/Fuoristrada/Pick-up,03d13d06-fd4c-4a57-9d2f-7392723b5654,Benzina,Manuale,KM0,SEAT,Arona,5,anteriore,999,5,3,Blu/Azzurro,6,Euro 6d-TEMP,110 g CO2/km (comb.),"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",Blu Mistery / Nero Midnight,"Stoffa, Grigio",Metallizzato,1187,,1,,,2019,
SUV/Fuoristrada/Pick-up,3d2affd7-de8f-4d66-91a6-d8f1cf3631e9,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Rosso,6,,134 g CO2/km (comb.),"5,9 l/100 km (comb.)
6,5 l/100 km (urbano)
5,5 l/100 km (extraurbano)",Rosso,,Base,1320,24 mese,,,,2020,
SUV/Fuoristrada/Pick-up,49311693-3bb3-454e-9a86-110396eab030,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Rosso,6,,134 g CO2/km (comb.),"5,9 l/100 km (comb.)
6,5 l/100 km (urbano)
5,5 l/100 km (extraurbano)",Rosso,,Base,1320,24 mese,,,,2020,
SUV/Fuoristrada/Pick-up,3e416681-c86d-4721-85a2-f4c89e654848,Benzina,Automatico,KM0,Audi,Q3,5,anteriore,1498,5,4,Nero,7,Euro 6,130 g CO2/km (comb.),"5,7 l/100 km (comb.)
6,9 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Nero,,Metallizzato,1535,Sì,1,,,2020,
SUV/Fuoristrada/Pick-up,9de12778-5563-41ce-9549-139bf148fdea,Benzina,Automatico,KM0,Audi,Q3,5,anteriore,1498,5,4,Grigio,7,Euro 6,130 g CO2/km (comb.),"5,7 l/100 km (comb.)
6,9 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Grigio,,Metallizzato,1535,Sì,1,,,2020,
SUV/Fuoristrada/Pick-up,4545ae09-8a58-4977-91e7-39bb12ab3b6a,Benzina,Automatico,KM0,Audi,Q3,5,anteriore,1498,5,4,Nero,7,Euro 6,130 g CO2/km (comb.),"5,7 l/100 km (comb.)
6,9 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Nero,,Metallizzato,1535,Sì,1,,,2020,
SUV/Fuoristrada/Pick-up,dc984886-d3a2-4a99-909e-a6419c57562c,Benzina,Automatico,KM0,Volkswagen,T-Roc,3,anteriore,1498,4,4,Nero,7,Euro 6,127 g CO2/km (comb.),"5,6 l/100 km (comb.)
6,5 l/100 km (urbano)
5 l/100 km (extraurbano)",Nero,,Base,1540,Sì,1,,,2021,
SUV/Fuoristrada/Pick-up,6b1be89e-6166-44be-b3ab-e7fc48532e29,Benzina,Manuale,KM0,Nissan,Juke,5,anteriore,999,5,3,Nero,6,Euro 6,112 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Nero,"Stoffa, Grigio",Metallizzato,1257,36 mese,,,Sì,2020,Sì
SUV/Fuoristrada/Pick-up,262bbc5f-2d4c-453e-8aef-9651a004ffb4,Benzina,Automatico,KM0,Nissan,Juke,5,anteriore,999,5,3,Nero,6,Euro 6,112 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Nero,"Stoffa, Grigio",Metallizzato,1257,36 mese,,,Sì,2020,Sì
SUV/Fuoristrada/Pick-up,34cb73b3-e4fa-496a-8423-cf9d9c9c92c7,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Grigio,6,Euro 6d-TEMP,124 g CO2/km (comb.),"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Granite Crystal,Stoffa,Metallizzato,1320,,1,,,2020,
SUV/Fuoristrada/Pick-up,4eb1ac60-ebe0-4bb9-b09d-ec7a92c2b872,Benzina,Manuale,KM0,Renault,Kadjar,5,anteriore,1332,5,4,Nero,6,Euro 6,133 g CO2/km (comb.),"5,6 l/100 km (comb.)
7,1 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Nero,,Metallizzato,1471,60 mese,,,,2019,
SUV/Fuoristrada/Pick-up,48331e42-1875-4630-9efb-2e8ed8385c4b,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Nero,6,Euro 6,132 g CO2/km (comb.),"6,5 l/100 km (comb.)
6,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Nero,"Stoffa, Nero",Metallizzato,1320,24 mese,,,,2020,
SUV/Fuoristrada/Pick-up,bdf45fe8-8ef4-42b6-8172-cdc5f2fd6249,Benzina,Manuale,KM0,Jeep,Renegade,5,anteriore,999,5,3,Bianco,6,,132 g CO2/km (comb.),"6,5 l/100 km (comb.)
6,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1320,24 mese,,,Sì,2020,
SUV/Fuoristrada/Pick-up,9ceff92a-e891-4366-97dd-c0c0aa21369f,Benzina,Automatico,KM0,Jeep,Renegade,5,anteriore,1332,5,4,Bianco,6,Euro 6,140 g CO2/km (comb.),"6,2 l/100 km (comb.)
6,9 l/100 km (urbano)
5,6 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1320,Sì,,,,2020,
SUV/Fuoristrada/Pick-up,909ffed1-8f74-4c0c-9aaa-2736e8f187f6,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Blu/Azzurro,6,Euro 6,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",BLU JEANS OPACO,"Stoffa, Grigio",Metallizzato,1320,23 mese,,,,2020,
SUV/Fuoristrada/Pick-up,76ee1014-1e89-4aee-8dfb-e662902ebed2,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,3,5,3,Grigio,6,Euro 6,133 g CO2/km (comb.),"5 l/100 km (comb.)
7 l/100 km (urbano)
5,8 l/100 km (extraurbano)",Grigio Moda,"Stoffa, Nero",,1245,22 mese,1,,Sì,2020,Sì
SUV/Fuoristrada/Pick-up,8fde20c0-fdad-4305-a75d-a385a3303d4c,Benzina,Automatico,KM0,Jeep,Grand Cherokee,5,4x4,8,5,8,Nero,8,Euro 6,395 g CO2/km (comb.),"12,1 l/100 km (comb.)
25,9 l/100 km (urbano)
17,1 l/100 km (extraurbano)",Diamond Black,"Pelle totale, Nero",,2525,11 mese,1,Sì,Sì,2019,Sì
SUV/Fuoristrada/Pick-up,1f1bfee3-46c6-4b6c-b46d-1efd629f94d2,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,3,5,3,Grigio,6,Euro 6,133 g CO2/km (comb.),"5 l/100 km (comb.)
7 l/100 km (urbano)
5,8 l/100 km (extraurbano)",Grigio Moda,"Stoffa, Grigio",,1245,21 mese,1,,Sì,2020,Sì
SUV/Fuoristrada/Pick-up,0b9f8d58-4f70-45a4-9c51-df3ea25fd7aa,Benzina,Automatico,KM0,Jeep,Grand Cherokee,5,4x4,8,5,8,Nero,8,Euro 6,395 g CO2/km (comb.),"12,1 l/100 km (comb.)
25,9 l/100 km (urbano)
17,1 l/100 km (extraurbano)",Diamond Black,"Pelle totale, Nero",,2525,11 mese,1,Sì,Sì,2019,Sì
SUV/Fuoristrada/Pick-up,5103c0c9-d6c5-489c-a4b5-51399a5c197c,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Bianco,6,Euro 6,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Bianco,Pelle totale,,,,,,,2020,
SUV/Fuoristrada/Pick-up,233f7350-93ea-4276-b5c7-68ef6277e98b,Benzina,Manuale,KM0,Skoda,Kamiq,5,anteriore,999,5,3,Bianco,6,Euro 6,113 g CO2/km (comb.),"4,9 l/100 km (comb.)
6,3 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Bianco Luna Metallizzato,,Metallizzato,,24 mese,1,,,2020,
SUV/Fuoristrada/Pick-up,f742634e-5bbe-4331-9aa8-31b08a1ba94b,Benzina,Manuale,KM0,Skoda,Kamiq,5,anteriore,1498,5,4,Nero,6,Euro 6,110 g CO2/km (comb.),"4,8 l/100 km (comb.)
6,2 l/100 km (urbano)
4 l/100 km (extraurbano)",Nero Tulipano Perlato,,,,24 mese,1,,,2020,
SUV/Fuoristrada/Pick-up,79e8ad95-38e4-4815-b91b-3dc011aec8f2,Benzina,Automatico,KM0,Skoda,Kamiq,5,anteriore,999,5,3,Grigio,7,Euro 6,111 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,7 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Grigio Quarzo Metallizzato,Nero,Metallizzato,,24 mese,1,,,2020,
SUV/Fuoristrada/Pick-up,0dc116cc-8eec-471d-9e58-3840312003d6,Benzina,Automatico,KM0,MINI,Cooper Countryman,5,anteriore,1500,5,,Blu/Azzurro,7,Euro 6,,,,"Stoffa, Nero",,,24 mese,,,,2020,Sì
SUV/Fuoristrada/Pick-up,cb922e10-c16a-4f6a-b5ad-9e309e08bc55,Benzina,Manuale,KM0,Renault,Kadjar,5,anteriore,1332,5,4,Nero,6,Euro 6,130 g CO2/km (comb.),"5,7 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Nero,,Metallizzato,,,,,,2020,
SUV/Fuoristrada/Pick-up,aedaf1e9-1d7c-4d08-9c9d-7152aa6c33e9,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Grigio,6,Euro 6,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Grigio,Pelle totale,,,,,,,2020,
SUV/Fuoristrada/Pick-up,b5685009-723e-45cc-8ca0-d5bfc090a85a,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Grigio,6,Euro 6,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Grigio,Pelle totale,,,,,,,2020,
SUV/Fuoristrada/Pick-up,12eb0336-817c-4724-975a-e8d71e96cbca,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Grigio,6,Euro 6,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Grigio,Pelle totale,,,,,,,2020,
SUV/Fuoristrada/Pick-up,66bb036d-11bc-41fa-898e-3a9af84942c1,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Bianco,6,Euro 6,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Bianco,Pelle totale,,,,,,,2020,
SUV/Fuoristrada/Pick-up,84de0896-3ed5-418c-8e12-db488871f4c7,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Grigio,6,Euro 6,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Grigio,Pelle totale,,,,,,,2020,
SUV/Fuoristrada/Pick-up,b4c6034a-63c5-4f6b-9dac-dffe1b382fc8,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Grigio,6,Euro 6,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Grigio,Pelle totale,,,,,,,2020,
SUV/Fuoristrada/Pick-up,14a368e2-676c-46cb-afbe-6ce5d625c359,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Grigio,6,Euro 6,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Grigio,Pelle totale,,,,,,,2020,
SUV/Fuoristrada/Pick-up,ca3ddc69-d8e1-4ebb-95d7-bc71580881cf,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Grigio,6,Euro 6,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Grigio,Pelle totale,,,,,,,2020,
SUV/Fuoristrada/Pick-up,dec18476-d359-4be3-bffa-c823a723a925,Benzina,Manuale,KM0,Renault,Kadjar,5,anteriore,1332,5,4,Bianco,6,Euro 6,135 g CO2/km (comb.),"5,9 l/100 km (comb.)
7,5 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,Stoffa,,,,,,,2019,
SUV/Fuoristrada/Pick-up,43960c09-2273-4701-8c55-c30ae9aac891,Benzina,Manuale,KM0,Renault,Kadjar,5,anteriore,1332,5,4,Bianco,6,Euro 6,135 g CO2/km (comb.),"5,9 l/100 km (comb.)
7,5 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,Stoffa,,,,,,,2019,
SUV/Fuoristrada/Pick-up,7349ab25-bcb3-4369-982c-7e485881af60,Benzina,Manuale,KM0,Renault,Kadjar,5,anteriore,1332,5,4,Bianco,6,Euro 6,135 g CO2/km (comb.),"5,9 l/100 km (comb.)
7,5 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,Stoffa,,,,,,,2019,
SUV/Fuoristrada/Pick-up,f2a784ae-843d-4396-b94f-9a64f28b9c63,Benzina,Manuale,KM0,Renault,Kadjar,5,anteriore,1332,5,4,Bianco,6,Euro 6,135 g CO2/km (comb.),"5,9 l/100 km (comb.)
7,5 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,Stoffa,,,,,,,2019,
SUV/Fuoristrada/Pick-up,399768e8-c1d2-46e7-a1c6-3e90536522cc,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,999,5,3,Grigio,6,Euro 6d-TEMP,133 g CO2/km (comb.),"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",Grigio scuro,"Pelle parziale, Nero",Metallizzato,1320,24 mese,,,Sì,2020,
SUV/Fuoristrada/Pick-up,caa3a103-0477-4274-b4e4-cad4a42d8982,Benzina,Automatico,KM0,Jeep,Renegade,5,anteriore,1332,5,4,Nero,6,Euro 6d-TEMP,127 g CO2/km (comb.),"5,5 l/100 km (comb.)
7,2 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Carbon Black,"Stoffa, Nero",Metallizzato,1320,24 mese,1,,Sì,2020,
SUV/Fuoristrada/Pick-up,ed28656e-133d-46ce-9bfa-5da4057ce5ca,Benzina,Manuale,KM0,Opel,Grandland X,5,anteriore,1199,5,3,Grigio,8,Euro 6d-TEMP,111 g CO2/km (comb.),"5 l/100 km (comb.)
6,2 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Gris Artense,"Pelle parziale, Nero",Metallizzato,1350,,1,,,2020,
SUV/Fuoristrada/Pick-up,4da9eecf-8b45-4f55-915c-9edf8c9d48cb,Benzina,Manuale,KM0,Opel,Mokka,5,anteriore,1364,5,4,Argento,6,Euro 6,151 g CO2/km (comb.),"6,6 l/100 km (comb.)
8,2 l/100 km (urbano)
5,7 l/100 km (extraurbano)",Argento,"Stoffa, Nero",Metallizzato,,,,,,2019,
SUV/Fuoristrada/Pick-up,1a9c7586-5db4-4a1b-aaa6-e2e1e9624f2c,Benzina,Automatico,KM0,Jeep,Renegade,5,,1332,5,4,Nero,6,Euro 6d-TEMP,127 g CO2/km (comb.),"5,5 l/100 km (comb.)
7,2 l/100 km (urbano)
5,1 l/100 km (extraurbano)",CARBON BLACK,"Stoffa, Nero",Metallizzato,1320,24 mese,1,,,2020,
SUV/Fuoristrada/Pick-up,317e70e5-42ec-465e-b1ea-d9026faae349,Benzina,Manuale,KM0,Opel,Crossland X,5,,1199,5,3,Grigio,5,Euro 6,117 g CO2/km (comb.),"5,1 l/100 km (comb.)
6,2 l/100 km (urbano)
4,5 l/100 km (extraurbano)",GRIGIO PLATINUM/TETTO NERO,"Stoffa, Nero",Metallizzato,1174,24 mese,1,Sì,,2020,
SUV/Fuoristrada/Pick-up,1ec92e7e-faa7-4d08-994f-2fc0ba091076,Benzina,Automatico,KM0,SEAT,Ateca,5,anteriore,1498,5,4,Grigio,7,Euro 6d-TEMP,124 g CO2/km (comb.),"5,7 l/100 km (comb.)
6,8 l/100 km (urbano)
5 l/100 km (extraurbano)",,"Alcantara, Nero",Metallizzato,1370,24 mese,1,,Sì,2020,Sì
SUV/Fuoristrada/Pick-up,fd6c0494-d4aa-4b3c-b32a-d839aae870f3,Benzina,Automatico,KM0,Jeep,Compass,5,anteriore,4,5,4,Nero,6,Euro 6,127 g CO2/km (comb.),"5 l/100 km (comb.)
6,6 l/100 km (urbano)
5,6 l/100 km (extraurbano)",Solid Black,"Pelle parziale, Nero",,1430,23 mese,1,,,2020,Sì
SUV/Fuoristrada/Pick-up,7481cc3a-bd98-4a46-92b9-4a14e118e4d9,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,3,5,3,Grigio,6,Euro 6,133 g CO2/km (comb.),"5 l/100 km (comb.)
7 l/100 km (urbano)
5,8 l/100 km (extraurbano)",Grigio Moda,"Stoffa, Nero",,1245,22 mese,1,,Sì,2020,Sì
SUV/Fuoristrada/Pick-up,95ba6870-8222-4b28-96db-a83241bd9715,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,3,5,3,Bianco,6,Euro 6,133 g CO2/km (comb.),"5 l/100 km (comb.)
7 l/100 km (urbano)
5,8 l/100 km (extraurbano)",Bianco gelato,"Stoffa, Nero",,1245,22 mese,1,,Sì,2020,Sì
SUV/Fuoristrada/Pick-up,a1c20df9-ec28-4cf6-9b0c-156664a1b455,Benzina,Automatico,KM0,Jeep,Compass,5,anteriore,4,5,4,Nero,6,Euro 6,127 g CO2/km (comb.),"5 l/100 km (comb.)
6,6 l/100 km (urbano)
5,6 l/100 km (extraurbano)",Solid Black,"Pelle parziale, Nero",,1430,23 mese,1,,,2020,Sì
SUV/Fuoristrada/Pick-up,7e96936e-8d41-486c-b441-a6851d2d9763,Benzina,Manuale,KM0,Fiat,500X,5,anteriore,3,5,3,Grigio,6,Euro 6,133 g CO2/km (comb.),"5 l/100 km (comb.)
7 l/100 km (urbano)
5,8 l/100 km (extraurbano)",Grigio Moda,"Stoffa, Nero",,1245,22 mese,1,,Sì,2020,Sì
