Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unita,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Emissioni di CO2,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Per neopatentati,Veicolo per non fumatori,Anno,Tagliandi certificati
Berlina,c9be7338-4acf-41d9-b67c-269dbc8eb817,Diesel,Automatico,KM0,BMW,420,5,posteriore,1995,5,4,Bianco,6,Euro 6,125 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",BIANCO,"Pelle totale, Nero",Metallizzato,1640,Sì,1,,,2019,
Berlina,ecc1232a-561b-4635-84fa-f7802541a8ae,Diesel,Manuale,KM0,Citroen,C4 Cactus,5,anteriore,1499,5,4,Grigio,6,Euro 6,98 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,7 l/100 km (urbano)
3,1 l/100 km (extraurbano)",Antracite,"Stoffa, Grigio",Metallizzato,,,,,,2020,
Berlina,933e6d75-3729-4a90-b85e-1b843b7646f1,Diesel,Manuale,KM0,Ford,Fiesta,5,anteriore,1499,5,4,Nero,6,Euro 6d-TEMP,92 g CO2/km (comb.),"3,5 l/100 km (comb.)
3,8 l/100 km (urbano)
3,4 l/100 km (extraurbano)",Nero,"Stoffa, Nero",Metallizzato,,24 mese,,,,2020,
Berlina,fd37720a-d939-4d81-aac6-da27c2be6513,Diesel,Manuale,KM0,SEAT,Leon,5,anteriore,1598,5,4,Bianco,5,Euro 6d-TEMP,100 g CO2/km (comb.),"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1260,48 mese,,,,2020,
Berlina,7b5a3fdd-f2a9-47bf-b446-17bdd36500d5,Diesel,Manuale,KM0,SEAT,Leon,5,anteriore,1598,5,4,Nero,5,Euro 6d-TEMP,100 g CO2/km (comb.),"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Nero,"Stoffa, Nero",Metallizzato,1260,48 mese,,,,2020,
Berlina,e8cf6b59-a8e1-486d-b11b-30c928647e21,Diesel,Automatico,KM0,BMW,318,4,posteriore,1995,5,4,Nero,6,Euro 6,108 g CO2/km (comb.),"4,2 l/100 km (comb.)
5,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Black Sapphire metallizzato,"Alcantara, Altro",Metallizzato,1520,Sì,1,,,2020,
Berlina,09e6552f-5cec-4fba-bd04-5fda0037fd45,Diesel,Automatico,KM0,BMW,420,5,posteriore,1995,5,4,Bianco,6,Euro 6,125 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",BIANCO,"Pelle totale, Nero",Metallizzato,1640,Sì,1,,,2019,
Berlina,619df604-24e0-49b1-813d-9045596eb8d9,Diesel,Automatico,KM0,MINI,Cooper D,3,anteriore,1496,4,3,Argento,6,Euro 6,102 g CO2/km (comb.),"3,9 l/100 km (comb.)
4,4 l/100 km (urbano)
3,6 l/100 km (extraurbano)",ARGENTO MET,"Stoffa, Nero",Metallizzato,1240,Sì,1,,,2019,
Berlina,e9a83e63-e78f-4699-afea-af066ec1ba76,Diesel,Automatico,KM0,Skoda,Superb,5,anteriore,1968,5,4,Grigio,7,Euro 6d-TEMP,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,4 l/100 km (urbano)
4,1 l/100 km (extraurbano)",,"Pelle totale, Altro",Metallizzato,,Sì,,,,2020,
Berlina,b01a0cb0-a4af-4d92-bea3-c61cef1d23fd,Diesel,Semiautomatico,KM0,Mercedes-Benz,A 180,5,4x4,1461,5,4,Argento,7,Euro 6d-TEMP,101 g CO2/km (comb.),"3,8 l/100 km (comb.)
4,4 l/100 km (urbano)
3,6 l/100 km (extraurbano)",,"Pelle parziale, Nero",Metallizzato,1445,,1,,,2020,
Berlina,2921929b-078b-4bf6-ac3b-1219e167423b,Diesel,Manuale,KM0,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Blu/Azzurro,6,Euro 6d-TEMP,123 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Blu Anodizzato,"Stoffa, Grigio",Metallizzato,1385,,1,,Sì,2019,
Berlina,2164c519-c5e4-4c24-a108-4024d9ca4e3d,Diesel,Manuale,KM0,Volkswagen,Golf,5,anteriore,1598,5,4,Grigio,5,Euro 6d-TEMP,106 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",,"Alcantara, Nero",Metallizzato,1323,,1,,,2020,Sì
Berlina,b17682d4-5c16-4b03-83e6-2ac320f8ea36,Diesel,Manuale,KM0,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Grigio,6,Euro 6,123 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",grey,"Stoffa, Grigio",Metallizzato,,,,,,2020,
Berlina,8bfa4297-defa-4fd2-8262-d9cd8656da75,Diesel,Automatico,KM0,Volkswagen,Golf,5,anteriore,1968,5,4,Nero,7,Euro 6d-TEMP,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1445,,1,,,2020,
Berlina,a0eb061a-d7d5-497f-9776-f1c2fc62b3b0,Diesel,Automatico,KM0,Audi,A3,4,anteriore,1968,5,4,Argento,7,Euro 6,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
4 l/100 km (extraurbano)",Argento,Grigio,Metallizzato,,,,,,2020,
Berlina,1157cd70-03b6-4fcc-a690-5777ed766b33,Diesel,Automatico,KM0,Audi,A3,4,anteriore,1968,5,4,Argento,7,Euro 6,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
4 l/100 km (extraurbano)",Argento,Grigio,Metallizzato,,,,,,2020,
Berlina,f9cfb9de-2733-4972-93cb-9b2b383b3f0e,Diesel,Automatico,KM0,Jeep,Compass,,,1956,,,Bianco,9,Euro 6,,,Bianco,,Metallizzato,,12 mese,,,,2019,
Berlina,0042ce16-ec59-423a-afbe-1cae5bc1c50b,Diesel,Manuale,KM0,Fiat,Tipo,5,anteriore,1248,5,4,Bronzo,5,Euro 6d-TEMP,99 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,5 l/100 km (urbano)
3,3 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1300,24 mese,1,Sì,Sì,2020,
Berlina,673a40b8-f416-43eb-bd84-656897134495,Diesel,Manuale,KM0,Fiat,Tipo,5,anteriore,1248,5,4,Bronzo,5,Euro 6d-TEMP,99 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,5 l/100 km (urbano)
3,3 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1300,24 mese,1,Sì,Sì,2020,
Berlina,f4c68527-b43b-4532-8b85-f64d2ecfe5f6,Diesel,Manuale,KM0,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Verde,6,Euro 6,123 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Verde Visconti,"Stoffa, Nero",Metallizzato,1385,24 mese,,,,2020,
Berlina,22ef083a-71db-4ae3-8e05-0d5be026d9be,Diesel,Manuale,KM0,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Blu/Azzurro,6,Euro 6,123 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",,"Alcantara, Altro",Metallizzato,,24 mese,,,,2020,
Berlina,badbc3aa-1b78-4c77-90c4-89abcd547290,Diesel,Manuale,KM0,Peugeot,208,5,anteriore,1499,5,4,Nero,6,,98 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,4 l/100 km (extraurbano)",Nero,"Stoffa, Nero",Metallizzato,,12 mese,,,,2020,
Berlina,8a3f3a3e-687e-442f-9109-95a1fb84e7cb,Diesel,Manuale,KM0,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Bianco,6,,123 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",,"Altro, Altro",,,,,,,2020,
Berlina,0932d69a-23af-4f31-84d1-7780f7ddd0f6,Diesel,Manuale,KM0,Peugeot,208,5,anteriore,1499,5,4,Nero,6,,98 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,4 l/100 km (extraurbano)",Nero,"Stoffa, Nero",,,12 mese,,,,2020,
Berlina,cc9caebd-74c0-44c9-b3bf-6d6e44916bf9,Diesel,Automatico,KM0,Audi,A3,5,anteriore,1968,5,4,Grigio,7,Euro 6d-TEMP,115 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4 l/100 km (extraurbano)",Grigio,"Stoffa, Nero",Metallizzato,1415,,,,,2020,
Berlina,0772c562-e645-430c-a099-b52f2df75763,Diesel,Automatico,KM0,Volvo,V90 Cross Country,5,4x4,1969,5,4,Nero,8,Euro 6,147 g CO2/km (comb.),"5,6 l/100 km (comb.)
6,4 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Nero,,Metallizzato,,,,,,2020,
Berlina,0cae0203-b6f4-4af7-add9-705e1a24d287,Diesel,Manuale,KM0,SEAT,Leon,5,anteriore,1598,5,4,Nero,5,Euro 6,109 g CO2/km (comb.),"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1260,12 mese,,,,2019,
Berlina,613b4919-23ed-414a-8e27-b8376d44c8ea,Diesel,Automatico,KM0,Volkswagen,Golf,5,anteriore,1968,5,4,Grigio,7,Euro 6,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",,,,,,,,,2020,
Berlina,ba8dbff7-e663-4115-b1e5-7b233a2b2cc9,Diesel,Automatico,KM0,BMW,520,4,4x4,1995,5,4,Nero,8,Euro 6,119 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,1 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Nero,"Alcantara, Grigio",Metallizzato,,24 mese,,,Sì,2020,
Berlina,6563ec3c-4acd-4f8c-8ebe-e996d946afc3,Diesel,Automatico,KM0,BMW,420,5,4x4,1995,5,4,Bianco,8,Euro 6,129 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Bianco,"Pelle totale, Nero",Base,,24 mese,,,,2020,
Berlina,416cb325-8860-4fe6-a4c0-17f2d04b3120,Diesel,Automatico,KM0,BMW,420,5,4x4,1995,5,4,Bianco,8,Euro 6,129 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Bianco,"Alcantara, Grigio",Base,,24 mese,,,,2020,
Berlina,05b25fd4-d861-4d8f-9e65-20b457aa7a02,Diesel,Automatico,KM0,BMW,116,5,anteriore,1496,5,,Grigio,8,Euro 6,,,Antracite,"Pelle totale, Grigio",Metallizzato,,24 mese,,,,2019,
Berlina,a60bdb5e-cf43-49b1-b556-b1e8d6943044,Diesel,Automatico,KM0,BMW,116,5,anteriore,1496,5,,Grigio,7,Euro 6,,,Antracite,"Pelle totale, Grigio",Metallizzato,,24 mese,,,,2019,
Berlina,4293c473-ebc8-48f6-9309-272d6d98a592,Diesel,Automatico,KM0,BMW,520,4,posteriore,1995,5,4,Blu/Azzurro,8,Euro 6,123 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,3 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Blu,"Pelle totale, Nero",Metallizzato,,24 mese,,,Sì,2020,
Berlina,ec56504c-78e3-405f-b6ef-6937418bcc7a,Diesel,Automatico,KM0,Audi,A3,5,anteriore,1968,5,4,Bianco,7,Euro 6d-TEMP,115 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4 l/100 km (extraurbano)",,"Pelle parziale, Nero",,1415,,1,,,2020,
Berlina,021ddaf7-ee61-47ca-85a6-6aa9c1cd4668,Diesel,Automatico,KM0,Audi,A3,5,anteriore,1968,5,4,Bianco,7,Euro 6d-TEMP,115 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4 l/100 km (extraurbano)",,"Pelle parziale, Nero",Metallizzato,1415,,1,,,2020,
Berlina,c743da23-2fe9-4c0a-8087-37ae7f4ce8e3,Diesel,Automatico,KM0,Audi,A3,5,anteriore,1968,5,4,Bianco,7,Euro 6d-TEMP,115 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4 l/100 km (extraurbano)",,"Pelle parziale, Nero",Metallizzato,1415,,1,,,2020,
Berlina,d1c8ba92-3b13-4c92-9bc6-dbc2c4b4729e,Diesel,Automatico,KM0,Audi,A3,5,,1968,5,4,Bianco,7,Euro 6d-TEMP,98 g CO2/km (comb.),"3,9 l/100 km (comb.)
4,3 l/100 km (urbano)
3,7 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1485,,1,,,2020,
Berlina,34ff013f-0826-498b-8481-95e32b548099,Diesel,Manuale,KM0,Citroen,C4 Cactus,5,anteriore,1499,5,4,Grigio,6,Euro 6,98 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,7 l/100 km (urbano)
3,1 l/100 km (extraurbano)",Antracite,"Stoffa, Grigio",Metallizzato,,24 mese,,,,2020,
Berlina,8cede980-75c2-4c96-ab06-1b2e44a56b8c,Diesel,Manuale,KM0,Citroen,C4 Cactus,5,anteriore,1499,5,4,Grigio,6,Euro 6,98 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,7 l/100 km (urbano)
3,1 l/100 km (extraurbano)",Antracite,"Stoffa, Grigio",Metallizzato,,24 mese,,,,2020,
Berlina,4135cb7b-fe71-4a5b-9a04-4278619e2284,Diesel,Manuale,KM0,Volkswagen,Golf,5,anteriore,1598,5,,Bianco,5,Euro 6,106 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",BIANCO,"Pelle scamosciata, Grigio",Metallizzato,,,,,,2020,
Berlina,2c37599f-3a89-4377-9506-7bd2a60519d8,Diesel,Automatico,KM0,Audi,A3,5,anteriore,1968,5,4,Bianco,7,Euro 6d-TEMP,98 g CO2/km (comb.),"3,9 l/100 km (comb.)
4,3 l/100 km (urbano)
3,7 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,,1,,,2020,
Berlina,28dc3471-33b9-4c91-9d90-5824f5033b63,Diesel,Manuale,KM0,Volkswagen,Golf,5,anteriore,1598,5,4,Nero,5,Euro 6d-TEMP,106 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",,"Altro, Altro",,,,1,,,2020,
Berlina,15e53424-9b10-4703-b241-960caa40c4d0,Diesel,Manuale,KM0,Volkswagen,Golf,5,anteriore,1598,5,4,Nero,5,Euro 6d-TEMP,106 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1323,24 mese,1,,,2020,
Berlina,5eb7b66f-edc7-4c6f-8bd6-55a6c4466c37,Diesel,Manuale,KM0,Volkswagen,Golf,5,anteriore,1598,5,4,Bianco,5,Euro 6d-TEMP,106 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",,"Stoffa, Nero",,1323,12 mese,1,,,2020,
Berlina,770e4f57-cafa-42fd-bc03-6da79ddd43b6,Diesel,Manuale,KM0,Fiat,Tipo,5,anteriore,1248,5,4,Nero,5,Euro 6d,113 g CO2/km (comb.),"4,3 l/100 km (comb.)
5 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Nero,"Stoffa, Nero",Base,1365,24 mese,1,Sì,Sì,2020,
Berlina,fd033c7e-3d22-41ed-8671-d9cbbc472c1e,Diesel,,KM0,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Bianco,6,Euro 6,125 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,8 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,,,,,,2020,
Berlina,4df73a30-bb09-40cd-a47a-44d72f0e1291,Diesel,,KM0,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Bianco,6,Euro 6,125 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,8 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,,,,,,2020,
Berlina,d46962d2-1775-4912-a244-f14047051c27,Diesel,Automatico,KM0,Audi,A3,5,,1598,5,4,Nero,7,Euro 6d-TEMP,103 g CO2/km (comb.),"3,9 l/100 km (comb.)
4,1 l/100 km (urbano)
3,7 l/100 km (extraurbano)",,Stoffa,Metallizzato,1360,,1,,,2018,
Berlina,c2cdfc63-e7c6-4fd6-b6ef-4d45314cc567,Diesel,Manuale,KM0,Fiat,Tipo,5,anteriore,1598,5,4,Rosso,6,Euro 6d-TEMP,118 g CO2/km (comb.),"4,5 l/100 km (comb.)
5 l/100 km (urbano)
4 l/100 km (extraurbano)",,"Stoffa, Nero",,1395,,1,,,2020,
Berlina,3d2a58e4-5d7b-4a29-9caf-358804f46a4d,Diesel,Automatico,KM0,Peugeot,508,,anteriore,1997,,,Grigio,,,,,GRIGIO PLATINUM,"Pelle totale, Nero",Metallizzato,,,,,Sì,2019,
Berlina,e13699b0-356f-4e9b-b43f-732448c12bb7,Diesel,Automatico,KM0,Peugeot,508,,anteriore,1997,,,Grigio,,,,,GRIGIO PLATINUM,"Pelle totale, Nero",Metallizzato,,,,,Sì,2019,
Berlina,81224723-5680-4ec8-98d5-cba25c5e41e7,Diesel,,KM0,Volkswagen,Passat,4,anteriore,1968,5,4,Argento,7,Euro 6,103 g CO2/km (comb.),"3,9 l/100 km (comb.)
3,6 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Argento,,Metallizzato,,,,,,2020,
Berlina,00eb3a21-bb88-4b02-975c-4cc4846f7ee0,Diesel,,KM0,Volkswagen,Arteon,5,4x4,1968,5,4,Bianco,7,Euro 6,116 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco,Nero,Base,,Sì,,,,2020,
Berlina,917f4525-1f44-4492-bf6e-61dab56a4666,Diesel,Automatico,KM0,Alfa Romeo,Giulia,4,posteriore,2143,5,4,Argento,8,Euro 6,131 g CO2/km (comb.),"5 l/100 km (comb.)
6,1 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Argento,,Metallizzato,1520,12 mese,,,,2020,
Berlina,d1a7ee0e-df0b-4d88-8cd5-8a7f5e248a1c,Diesel,Automatico,KM0,Volkswagen,Polo,5,anteriore,1598,5,4,Blu/Azzurro,5,,97 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,2 l/100 km (urbano)
3,4 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,Sì,,,,2020,
Berlina,65a6d66c-5960-41c0-ae19-8ffd26453ad8,Diesel,Manuale,KM0,Renault,Clio,5,anteriore,1461,5,4,Nero,6,Euro 6,95 g CO2/km (comb.),"3,6 l/100 km (comb.)
4,3 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Nero,,,,,,,,2020,
Berlina,82feeaae-22bb-40ff-aca3-741fa33753d4,Diesel,Manuale,KM0,Renault,Clio,5,anteriore,1461,5,4,Bianco,6,Euro 6,95 g CO2/km (comb.),"3,6 l/100 km (comb.)
4,3 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Bianco,,,,,,,,2020,
Berlina,dfae8400-9869-458f-88f6-2b17a90a9712,Diesel,Semiautomatico,KM0,Audi,A7,5,4x4,2967,4,6,Nero,8,,145 g CO2/km (comb.),"5,6 l/100 km (comb.)
6,2 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Nero mito metallizzato,"Altro, Nero",Metallizzato,,,,,,2019,
Berlina,e8cdb94a-32f2-4b6b-93ae-3355ded2ffa4,Diesel,Manuale,KM0,Audi,A3,5,anteriore,1598,5,4,Bianco,6,Euro 6,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco,"Pelle parziale, Nero",Base,1335,,,,,2019,
Berlina,da38f2be-5184-4703-97bf-17413b371d4a,Diesel,Manuale,KM0,Audi,A3,5,anteriore,1598,5,4,Nero,6,Euro 6,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5 l/100 km (urbano)
4 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",Base,1335,,,,,2019,
Berlina,966be026-1f58-42cc-9584-d59e191e7ca3,Diesel,Manuale,KM0,Citroen,C3,5,anteriore,1499,5,4,Blu/Azzurro,5,Euro 6,86 g CO2/km (comb.),"3,2 l/100 km (comb.)
3,6 l/100 km (urbano)
3 l/100 km (extraurbano)",Blu,,Metallizzato,,24 mese,,,,2020,
Berlina,6ba0a543-6fce-44cd-ad61-b21ec2ad3d41,Diesel,Manuale,KM0,Citroen,C3,5,anteriore,1499,5,4,Blu/Azzurro,5,Euro 6,86 g CO2/km (comb.),"3,2 l/100 km (comb.)
3,6 l/100 km (urbano)
3 l/100 km (extraurbano)",Blu,,Metallizzato,,24 mese,,,,2020,
Berlina,20afc409-44ae-47cc-9c94-2b5fb72193a5,Diesel,Automatico,KM0,Alfa Romeo,Giulia,4,4x4,2143,5,4,Grigio,8,Euro 6,145 g CO2/km (comb.),"5,5 l/100 km (comb.)
6,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",grey,"Stoffa, Nero",,,,,,,2020,
Berlina,686be0b0-97bb-4e9a-ab18-ae11902ba376,Diesel,Automatico,KM0,Audi,A5,5,anteriore,1968,5,4,Blu/Azzurro,7,Euro 6,109 g CO2/km (comb.),"4,3 l/100 km (comb.)
4,9 l/100 km (urbano)
4 l/100 km (extraurbano)",Blu,,Metallizzato,1595,Sì,1,,,2020,
Berlina,59d175e3-931f-4c28-8527-82417e814be0,Diesel,Manuale,KM0,Audi,A3,5,anteriore,1598,5,4,Nero,6,Euro 6,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5 l/100 km (urbano)
4 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",Base,1335,Sì,1,,,2019,
Berlina,29ec2012-e196-4947-b3ef-7ce1c2dd3c97,Diesel,Automatico,KM0,Volkswagen,Golf,5,anteriore,1968,5,4,Grigio,7,Euro 6,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Grigio scuro,"Stoffa, Grigio",Metallizzato,1445,Sì,,,Sì,2020,
Berlina,36676106-cf35-40ab-a8d7-314eaf146efd,Diesel,Automatico,KM0,BMW,520,4,posteriore,1995,5,4,Grigio,8,Euro 6,108 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Bluestone metallic,"Alcantara, Nero",Metallizzato,1725,24 mese,,,,2019,
Berlina,476fb43a-d433-4b5c-9adb-15d9a0d773b2,Diesel,Manuale,KM0,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Blu/Azzurro,6,Euro 6,123 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Blu,,,,,,,,2020,
Berlina,44a1e462-ed6b-4228-85be-81c51af978cf,Diesel,Automatico,KM0,Alfa Romeo,Giulietta,,anteriore,1598,5,,Nero,,,,,Nero Alfa,,Base,,,,,,2019,
Berlina,341afaee-66d3-4c20-9fa4-93f3b728b329,Diesel,Manuale,KM0,Renault,Clio,5,anteriore,1461,5,4,Blu/Azzurro,6,Euro 6,95 g CO2/km (comb.),"3,6 l/100 km (comb.)
4,3 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Blu,,Metallizzato,1352,24 mese,,Sì,,2020,
Berlina,b1e4a292-2a08-4a5d-9b32-a30f4a3d295c,Diesel,Automatico,KM0,BMW,520,4,posteriore,1995,5,4,Argento,8,Euro 6,108 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Vari colori,"Alcantara, Nero",Metallizzato,1725,24 mese,,,,2019,
Berlina,56b9cb45-0c7a-47c8-ad99-022b0e2e2e96,Diesel,Automatico,KM0,Audi,A3,5,anteriore,1968,5,4,Blu/Azzurro,7,Euro 6d-TEMP,115 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4 l/100 km (extraurbano)",Blu ara,"Alcantara, Nero",,,36 mese,,,,2020,
Berlina,5e0dc4a2-fda1-45dc-8727-44cbcad90875,Diesel,Automatico,KM0,Audi,A3,5,anteriore,1968,5,4,Blu/Azzurro,7,Euro 6d-TEMP,115 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4 l/100 km (extraurbano)",Blu ara,"Alcantara, Nero",,,36 mese,,,,2020,
Berlina,a4a718f8-4e34-484c-b109-3bd8d1731a9d,Diesel,Automatico,KM0,MINI,Cooper SD,5,anteriore,1995,5,4,Nero,8,Euro 6,110 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,7 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Nero,,Metallizzato,,,,,,2019,
Berlina,b349b04f-4cc1-4cb2-9bd4-cacd0a050714,Diesel,Automatico,KM0,BMW,420,5,4x4,1995,5,4,Blu/Azzurro,8,Euro 6,132 g CO2/km (comb.),"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Blu,"Pelle totale, Beige",Metallizzato,1735,Sì,,,Sì,2020,
Berlina,ad6ebaa8-3c32-4487-a8e0-572df834d0d0,Diesel,Manuale,KM0,Kia,Ceed SW / cee'd SW,5,anteriore,1598,5,4,Bianco,6,Euro 6,104 g CO2/km (comb.),"4 l/100 km (comb.)
4,4 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",,,,,,,2020,
Berlina,338f4119-2a2a-491c-b009-1a20141d37b7,Diesel,Automatico,KM0,Volkswagen,Passat,4,anteriore,1968,5,,Nero,,,103 g CO2/km (comb.),"3,9 l/100 km (comb.)
3,6 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Nero,"Altro, Nero",Base,,,,,,2020,
Berlina,886edb80-092b-4c0b-8fe0-1e872b0f6029,Diesel,Automatico,KM0,Audi,A3,5,anteriore,1968,5,4,Nero,7,Euro 6,115 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4 l/100 km (extraurbano)",Nero,"Stoffa, Nero",Metallizzato,1415,24 mese,,,,2020,
Berlina,e25cd13b-9eae-4951-99c3-2fea7df99419,Diesel,Manuale,KM0,Renault,Clio,5,anteriore,1461,5,4,Bianco,6,Euro 6d-TEMP,95 g CO2/km (comb.),"3,6 l/100 km (comb.)
4,3 l/100 km (urbano)
3,2 l/100 km (extraurbano)",BIANCO GHIACCIO,"Stoffa, Nero",,1352,,1,Sì,,2020,
