Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unità,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Veicolo per non fumatori,Anno,Tagliandi certificati
Berlina,4c598574-b7ab-43a9-8b2e-7629709a40e6,Diesel,Manuale,Nuovo,Honda,Civic,5,anteriore,1597,5,4,Bianco,6,Euro 6,"3,6 l/100 km (comb.)
3,7 l/100 km (urbano)
3,5 l/100 km (extraurbano)",Bianco,,Base,1411,Sì,,,,
Berlina,385536bb-7122-43f0-9a24-538f12013bfd,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Nero,7,Euro 6,"3,8 l/100 km (comb.)
4,3 l/100 km (urbano)
3,5 l/100 km (extraurbano)",Nero Cosmo,"Pelle parziale, Nero",Metallizzato,1490,24 mese,,,,
Berlina,0a4a605c-d206-40e2-9f8d-df2ff93a8897,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Nero,7,Euro 6,"3,8 l/100 km (comb.)
4,3 l/100 km (urbano)
3,5 l/100 km (extraurbano)",Nero Cosmo,"Pelle parziale, Nero",Metallizzato,1490,24 mese,,,,
Berlina,4dc3f6f3-0253-4962-bb53-193791270f6f,Diesel,Automatico,Nuovo,BMW,320,4,posteriore,1995,5,4,Bianco,8,Euro 6,"4,4 l/100 km (comb.)
5,4 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Bianco,"Pelle parziale, Nero",,1525,Sì,,,,Sì
Berlina,611d12bb-1d17-4c21-b5d9-be10dafa2c99,Diesel,Automatico,Nuovo,BMW,118,5,anteriore,1995,5,4,Grigio,8,Euro 6,"4,1 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,"Pelle parziale, Nero",Metallizzato,1475,Sì,,,,
Berlina,fe5c068e-2674-4c7d-9a3c-f5b7fc725f23,Diesel,Automatico,Nuovo,BMW,118,5,anteriore,1995,5,4,Bianco,8,Euro 6,"4,1 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Bianco,"Pelle parziale, Nero",,1475,Sì,,,,
Berlina,7ee0c797-1c29-4ce8-9c52-15992cde4964,Diesel,Automatico,Nuovo,BMW,118,5,anteriore,1995,5,4,Nero,8,Euro 6,"4,1 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",Metallizzato,1475,Sì,,,,
Berlina,92b384ad-e89d-4e19-8479-421864033a1b,Diesel,Automatico,Nuovo,BMW,318,4,posteriore,1995,5,4,Bianco,8,Euro 6,"4,2 l/100 km (comb.)
5,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Bianco,"Pelle parziale, Nero",,1520,Sì,,,,
Berlina,0c00b010-03a9-4bb3-b563-0f5c460c1489,Diesel,Automatico,Nuovo,BMW,420,5,4x4,1995,5,4,Nero,8,Euro 6,"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Nero,"Alcantara, Nero",Metallizzato,1735,Sì,,,,
Berlina,a1ebd89c-a5e2-44f9-97f5-dae19808a0bf,Diesel,Automatico,Nuovo,BMW,320,4,posteriore,1995,5,4,Bianco,8,Euro 6,"4,4 l/100 km (comb.)
5,4 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Bianco,"Pelle parziale, Nero",Base,1525,Sì,,,,Sì
Berlina,242c89b6-8299-43f2-b443-93ba8d4c04c8,Diesel,Automatico,Nuovo,BMW,118,5,anteriore,1995,5,4,Nero,8,Euro 6,"4,1 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",Metallizzato,1475,Sì,,,,
Berlina,931e0458-10a4-4714-a2ef-e2e6ad454f7a,Diesel,Automatico,Nuovo,BMW,118,5,anteriore,1995,5,4,Bianco,8,Euro 6,"4,1 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Bianco,"Pelle parziale, Nero",Base,1475,Sì,,,,
Berlina,866d06ca-dd6d-469d-b2d1-5fcbe212d435,Diesel,Automatico,Nuovo,BMW,118,5,anteriore,1995,5,4,Grigio,8,Euro 6,"4,1 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,"Pelle parziale, Nero",Metallizzato,1475,Sì,,,,
Berlina,d56fb21a-56b2-4fc5-9355-878c0a55ea33,Diesel,Automatico,Nuovo,BMW,318,4,posteriore,1995,5,4,Bianco,8,Euro 6,"4,2 l/100 km (comb.)
5,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Bianco,"Pelle parziale, Nero",Base,1520,Sì,,,,
Berlina,f5900a8f-3d1e-4ad3-8745-b2d61a190c13,Diesel,Automatico,Nuovo,BMW,420,5,4x4,1995,5,4,Nero,8,Euro 6,"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Nero,"Alcantara, Nero",Metallizzato,1735,Sì,,,,
Berlina,9c479064-8a17-40ac-bdbd-c6b87f7a0a93,Diesel,Manuale,Nuovo,Audi,A3,5,anteriore,1968,5,4,Grigio,6,Euro 6,"3,6 l/100 km (comb.)
4,1 l/100 km (urbano)
3,4 l/100 km (extraurbano)",Grigio,Grigio,Metallizzato,,,,,,
Berlina,f20f7cf7-3cf6-4824-8dc9-e05069f90843,Diesel,Automatico,Nuovo,Jaguar,XF,4,4x4,1999,5,4,Grigio,8,,"5,5 l/100 km (comb.)
6,8 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Antracite,"Pelle totale, Nero",Base,1771,36 mese,,,,
Berlina,8b7d0bd7-1c38-4dc9-93da-fbb02e93b032,Diesel,Automatico,Nuovo,Ligier,JS 50,3,anteriore,498,2,2,Bianco,1,Euro 1,,,"Pelle totale, Nero",Metallizzato,345,24 mese,,,,
Berlina,ccddbc65-02a2-4a8b-8a02-58cf6fa19e64,Diesel,Automatico,Nuovo,BMW,318,4,posteriore,1995,5,4,Blu/Azzurro,8,Euro 6,"4,2 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Blu,Stoffa,Metallizzato,,,,,,
Berlina,11e16131-24bb-4f3d-8a61-46c97424f699,Diesel,Automatico,Nuovo,BMW,318,4,posteriore,1995,5,4,Grigio,8,Euro 6,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Grigio,Stoffa,Metallizzato,,,,,,
Berlina,ef3ff0f6-b080-42a0-bfba-154fad6c093a,Diesel,Automatico,Nuovo,BMW,318,4,posteriore,1995,5,4,Grigio,8,Euro 6,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Grigio,Stoffa,Metallizzato,,,,,,
Berlina,150d5e29-c1f3-4dd0-8bde-3ffa277456d4,Diesel,Automatico,Nuovo,BMW,318,4,posteriore,1995,5,4,Blu/Azzurro,8,Euro 6,"4,2 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Blu,Stoffa,Metallizzato,,,,,,
Berlina,4405cd0e-3a6c-46dd-8585-a14379a6e2bb,Diesel,Automatico,Nuovo,Mercedes-Benz,C 220,4,4x4,1950,5,4,Bianco,9,Euro 6,"4,9 l/100 km (comb.)
5,7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Bianco,"Pelle parziale, Nero",Base,1635,24 mese,,,,
Berlina,0088d7d3-699e-4a7d-a804-dd6232c26e99,Diesel,Manuale,Nuovo,Volkswagen,Polo,5,anteriore,1598,5,4,Bianco,5,,"3,7 l/100 km (comb.)
4,2 l/100 km (urbano)
3,4 l/100 km (extraurbano)",,"Altro, Altro",,,,,,,
Berlina,5238ad18-2ef0-4daa-bfc1-5f92ff4a6999,Diesel,Automatico,Nuovo,Audi,A3,5,anteriore,1968,5,4,Grigio,,Euro 6,"3,7 l/100 km (comb.)
4,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",Grigio Manhattan Metallizzato,,Metallizzato,,,,,,
Berlina,91ae1308-388c-4f04-9c29-fa46cd35ed18,Diesel,Manuale,Nuovo,Mercedes-Benz,E 200,4,posteriore,1950,5,4,Argento,9,Euro 6,"4,5 l/100 km (comb.)
4,9 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Vari colori,,Metallizzato,,,,,,
Berlina,5acb1efe-e521-419d-bb7d-46cf5ae5c510,Diesel,Automatico,Nuovo,Mercedes-Benz,C 220,4,posteriore,1950,5,4,Grigio,9,Euro 6,"4,4 l/100 km (comb.)
5,3 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Grigio,,Metallizzato,,,,,,
Berlina,21605bf7-9ab4-494f-a923-d8b8c0caf990,Diesel,Automatico,Nuovo,Mercedes-Benz,A 180,5,anteriore,1461,5,4,Argento,7,Euro 6,"4,1 l/100 km (comb.)
4,5 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Vari colori,,Metallizzato,,,,,,
Berlina,eced47e9-ef63-41ab-bebf-ef5515c8e540,Diesel,Automatico,Nuovo,Mercedes-Benz,E 220,4,4x4,1950,5,4,Argento,9,,"5 l/100 km (comb.)
5,5 l/100 km (urbano)
4,6 l/100 km (extraurbano)",Argento Selenite,"Pelle totale, Nero",Metallizzato,1775,24 mese,,,,
Berlina,1a299aba-3446-4808-ab5e-390e98f9f86a,Diesel,Automatico,Nuovo,Mercedes-Benz,A 180,,,1,,1,Grigio,,,,Grigio,,Metallizzato,,,,,,
Berlina,bbffdc2b-2eb8-480b-9af6-5172f037507b,Diesel,Automatico,Nuovo,Mercedes-Benz,A 180,,,1,,1,Nero,,,,Nero,,Metallizzato,,,,,,
Berlina,8431debd-8e1f-41d6-88f6-c88f16581c60,Diesel,Manuale,Nuovo,Mercedes-Benz,B 180,5,,1461,,,Bianco,,,,Bianco polare,"Altro, Altro",,,,,,,
Berlina,d1f84d83-df12-426b-ad30-1b057e609337,Diesel,Manuale,Nuovo,Mercedes-Benz,B 180,5,,1461,,,Bianco,,,,Bianco polare,"Altro, Altro",,,,,,,
Berlina,4d06852d-4b05-49eb-bf74-c56ef551128e,Diesel,Manuale,Nuovo,Audi,A3,5,anteriore,1968,5,4,Nero,6,Euro 6,"3,5 l/100 km (comb.)
3,9 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Nero Mito Metallizzato,,Metallizzato,,,,,,
Berlina,e16b6ea2-35c8-45c0-903b-399415c761f1,Diesel,Manuale,Nuovo,Audi,A3,5,anteriore,1968,5,4,Nero,6,Euro 6,"3,5 l/100 km (comb.)
3,9 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Nero Mito Metallizzato,,Metallizzato,,,,,,
Berlina,29c8f72f-a618-4d19-8c58-5942a7f6e373,Diesel,Manuale,Nuovo,Opel,Corsa,5,anteriore,1499,5,4,Bianco,6,Euro 6,"3,2 l/100 km (comb.)
3,7 l/100 km (urbano)
2,9 l/100 km (extraurbano)",Bianco,Nero,,,,,,,
Berlina,76b00489-7920-41d2-8af1-3398c449a272,Diesel,Manuale,Nuovo,Opel,Astra,5,anteriore,1496,5,3,Argento,6,Euro 6,"3,5 l/100 km (comb.)
4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",Argento,,,,,,,,
Berlina,dbe21fab-f812-46d4-8528-5d0a88d5d672,Diesel,Manuale,Nuovo,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Blu/Azzurro,6,Euro 6,"4,7 l/100 km (comb.)
5,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Blu,Nero,,,,,,,
Berlina,cf17a995-a549-412b-9887-f849889b5ab3,Diesel,Manuale,Nuovo,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Nero,6,Euro 6,"4,7 l/100 km (comb.)
5,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Nero,,,,,,,,
Berlina,3a2f9657-7683-404c-936d-bbcace3b9629,Diesel,Manuale,Nuovo,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Verde,6,Euro 6,"4,7 l/100 km (comb.)
5,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Verde,Grigio,,,,,,,
Berlina,e4f461eb-11c5-461f-bbbe-05b5b7fe3bf2,Diesel,Manuale,Nuovo,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Argento,6,Euro 6,"4,7 l/100 km (comb.)
5,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Argento,,,,,,,,
Berlina,8c2c8279-f900-448a-b211-48b0ddf51358,Diesel,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1248,5,4,Nero,5,Euro 6,"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Nero,Nero,,,,,,,
Berlina,32d429a0-f3c1-4d00-8984-b50024620ea5,Diesel,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1248,5,4,Bianco,5,Euro 6,"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Bianco,Nero,,,,,,,
Berlina,db262ced-b107-47f3-84b7-64efbb0f9162,Diesel,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1598,5,4,Grigio,6,Euro 6,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Grigio,Nero,,,,,,,
Berlina,75915481-51ad-4bc6-a6de-1201569d420f,Diesel,Automatico,Nuovo,Audi,A4,4,anteriore,1968,5,4,Nero,7,,"4,1 l/100 km (comb.)
4,5 l/100 km (urbano)
3,9 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,,,,,
Berlina,ae9c0cc8-6bf5-4d6b-9b88-c0cc5c23f39f,Diesel,Automatico,Nuovo,Volkswagen,Golf,5,anteriore,1968,5,4,Grigio,7,Euro 6d-TEMP,"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",Dolphin grey metallizzato,"Altro, Altro",Metallizzato,,,,,,
Berlina,e376888b-3965-479a-954d-c4e2c0e237a8,Diesel,Manuale,Nuovo,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Nero,6,Euro 6d-TEMP,"4,5 l/100 km (comb.)
5,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",nero etna,"Stoffa, Nero",Metallizzato,1385,,,,,
Berlina,f00b0d0e-587d-4106-9a4f-8e4308f608e2,Diesel,Manuale,Nuovo,Alfa Romeo,Giulietta,5,anteriore,1598,5,4,Verde,6,Euro 6d-TEMP,"4,5 l/100 km (comb.)
5,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",verde visconti,"Stoffa, Nero",,1385,,,,,
Berlina,ef0e1f84-99fe-4e32-8ad3-156f655f2446,Diesel,Manuale,Nuovo,Peugeot,208,,anteriore,,,,Bianco,,,,BIANCO BIANCHISA,"Stoffa, Nero",,,,,Sì,,
Berlina,8df2a4d9-6c28-49da-a456-746a2fae00dc,Diesel,Manuale,Nuovo,Peugeot,208,,anteriore,,,,Bianco,,,,BIANCO BIANCHISA,"Stoffa, Nero",,,,,,,
Berlina,67735eef-52d7-414a-a485-15cfa3ba08c8,Diesel,Manuale,Nuovo,Peugeot,208,,anteriore,,,,Bianco,,,,BIANCO BIANCHISA,"Stoffa, Nero",,,,,Sì,,
Berlina,f3de038d-4347-4116-93a8-cdc24adb715c,Diesel,Manuale,Nuovo,Peugeot,208,,anteriore,,,,Bianco,,,,BIANCO BIANCHISA,"Stoffa, Nero",,,,,Sì,,
Berlina,9ef3af7c-7bc5-4bf7-90d4-264e3f6d9543,Diesel,Automatico,Nuovo,Mercedes-Benz,CLS 350,4,4x4,2925,5,6,Nero,9,Euro 6,"6 l/100 km (comb.)
6,8 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Nero Ossidiana,"Pelle totale, Nero",Metallizzato,1935,24 mese,,,,
Berlina,b6abc780-349d-44de-883b-c5d4b56dbd81,Diesel,Manuale,Nuovo,Renault,Clio,5,anteriore,1461,5,4,Bianco,6,Euro 6d-TEMP,"3,6 l/100 km (comb.)
4,3 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Bianco,"Pelle parziale, Nero",Metallizzato,1352,60 mese,,,,
Berlina,1fc91a10-fda3-49a2-95c9-fa4c08c5a3a9,Diesel,Manuale,Nuovo,Renault,Clio,5,anteriore,1461,5,4,Arancione,6,Euro 6d-TEMP,"3,6 l/100 km (comb.)
4,3 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Arancione,"Pelle parziale, Nero",Metallizzato,1352,60 mese,,,,
Berlina,f2b97e8b-7dbe-4026-861b-8872bb73e559,Diesel,Manuale,Nuovo,Renault,Clio,5,anteriore,1461,5,4,Blu/Azzurro,6,Euro 6d-TEMP,"3,6 l/100 km (comb.)
4,3 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Blu,"Stoffa, Nero",Metallizzato,1352,60 mese,,,,
Berlina,1c09da14-9291-46b2-beea-b0f78c67a2fb,Diesel,Automatico,Nuovo,BMW,730,4,4x4,2993,5,6,Argento,8,Euro 6,"5,4 l/100 km (comb.)
6,3 l/100 km (urbano)
5 l/100 km (extraurbano)",Vari colori,"Pelle totale, Nero",Metallizzato,1955,24 mese,,,,
Berlina,be5f95db-7778-43b5-aa34-81f64b835787,Diesel,Automatico,Nuovo,BMW,730,4,4x4,2993,5,6,Argento,8,Euro 6,"5,4 l/100 km (comb.)
6,3 l/100 km (urbano)
5 l/100 km (extraurbano)",Vari colori,"Pelle totale, Nero",Metallizzato,1955,24 mese,,,,
Berlina,583dcd3c-4374-4202-8a6d-a992e33155d9,Diesel,Manuale,Nuovo,Volkswagen,Polo,5,anteriore,1598,5,4,Argento,5,,"3,7 l/100 km (comb.)
4,2 l/100 km (urbano)
3,4 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,,,,,
Berlina,69ef771f-7ab9-4318-b5fe-ca046f53c207,Diesel,Manuale,Nuovo,Volkswagen,Polo,5,anteriore,1598,5,4,Argento,5,,"3,7 l/100 km (comb.)
4,2 l/100 km (urbano)
3,4 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,,,,,
Berlina,c14b93cb-5a49-4ef0-b56d-bdfb8c884799,Diesel,Manuale,Nuovo,Volkswagen,Polo,5,anteriore,1598,5,4,Nero,5,,"3,7 l/100 km (comb.)
4,2 l/100 km (urbano)
3,4 l/100 km (extraurbano)",,"Altro, Altro",,,,,,,
Berlina,63d7c32f-8ca5-4cb8-b136-6e1c92a3cef4,Diesel,Manuale,Nuovo,Fiat,500L,5,anteriore,1248,5,4,Bianco,,Euro 6,"4,2 l/100 km (comb.)
5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",BICOLORE BIANCO GELATO/TETTO N,Grigio,,,,,,,
Berlina,5d4ed734-02ba-4f17-8626-1e7bba4ce073,Diesel,Automatico,Nuovo,Volvo,S90,4,anteriore,1969,5,4,Nero,8,Euro 6,"4,6 l/100 km (comb.)
5,4 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Nero,,Base,1733,Sì,,,,
Berlina,528019b2-2dfb-4bc6-aa58-7936250371e9,Diesel,,Nuovo,Volkswagen,Golf,5,anteriore,1968,5,4,Grigio,7,Euro 6,"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",grey,Nero,Metallizzato,,,,,,
Berlina,262dfd86-ba1f-491b-89fb-ccee4f5d952a,Diesel,Manuale,Nuovo,Volkswagen,Golf,5,anteriore,1968,5,4,Argento,6,Euro 6,"3,5 l/100 km (comb.)
4 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Argento,Nero,Metallizzato,,,,,,
Berlina,4a8c58e6-fca4-4099-aaa0-10afec3302a7,Diesel,Manuale,Nuovo,Volkswagen,Golf,5,anteriore,1968,5,4,Argento,6,Euro 6,"3,5 l/100 km (comb.)
4 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Argento,Nero,Metallizzato,,,,,,
Berlina,dae6f0af-a360-4409-bb65-0348d27bbc95,Diesel,,Nuovo,Volkswagen,Golf,5,anteriore,1968,5,4,Grigio,7,Euro 6,"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",grey,Nero,Metallizzato,,,,,,
Berlina,e63ba78d-abfa-41a2-9e77-1b2e593bca8f,Diesel,Manuale,Nuovo,Volkswagen,Golf,5,anteriore,1968,5,4,Argento,6,Euro 6,"3,5 l/100 km (comb.)
4 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Argento,Nero,Metallizzato,,,,,,
Berlina,a6648245-0eea-45e5-b35d-1c8d4864e788,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 200,4,anteriore,1950,5,4,Grigio,8,Euro 6,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,,,,,,
Berlina,3ce91c94-7d54-4a1c-8d60-ab26317a1a2f,Diesel,Manuale,Nuovo,Citroen,C3,5,anteriore,1499,5,4,Argento,5,Euro 6d-TEMP,"3,2 l/100 km (comb.)
3,6 l/100 km (urbano)
3 l/100 km (extraurbano)",STEEL GREY,"Stoffa, Nero",Metallizzato,1165,24 mese,,,,
Berlina,57a602f3-274c-4dcf-b81a-56eceb272461,Diesel,Automatico,Nuovo,Volkswagen,Golf,5,anteriore,1968,5,4,Bianco,7,Euro 6d-TEMP,"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",Pure White,"Alcantara, Nero",,1459,24 mese,,,,
Berlina,93ef0dc4-229a-4e7a-b1eb-116443112e24,Diesel,Automatico,Nuovo,Mercedes-Benz,A 180,5,anteriore,1461,5,4,Grigio,7,Euro 6,"4,1 l/100 km (comb.)
4,5 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Grigio,"Stoffa, Nero",,,,,,,
Berlina,488a5a31-77a6-47ea-9cbd-fd7cf04de1ee,Diesel,Automatico,Nuovo,Mercedes-Benz,A 180,5,anteriore,1461,5,4,Grigio,7,Euro 6,"4,1 l/100 km (comb.)
4,5 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,,,,,,
Berlina,51b0d7fb-f459-4671-baa4-3b5fe6f71dc9,Diesel,Automatico,Nuovo,Mercedes-Benz,A 180,5,anteriore,1461,5,4,Argento,7,Euro 6,"4,1 l/100 km (comb.)
4,5 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Argento,"Pelle totale, Nero",Metallizzato,,,,,,
Berlina,3886aee9-938c-4777-9de2-a9488c49ed1d,Diesel,Automatico,Nuovo,Mercedes-Benz,A 180,5,anteriore,1461,5,4,Argento,7,Euro 6,"4,1 l/100 km (comb.)
4,5 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Argento,"Pelle totale, Nero",Metallizzato,,,,,,
Berlina,00cee7cf-1d69-41fc-ad5d-acde8cc9b9c9,Diesel,Automatico,Nuovo,Mercedes-Benz,A 180,5,anteriore,1461,5,4,Nero,7,Euro 6,"4,1 l/100 km (comb.)
4,5 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,,,,,,
Berlina,eacf2123-cdeb-44fb-bc4f-e7d9c5d76113,Diesel,Automatico,Nuovo,Mercedes-Benz,A 180,5,anteriore,1461,5,4,Nero,7,Euro 6,"4,1 l/100 km (comb.)
4,5 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,,,,,,
Berlina,d5fed298-2f51-4d3c-a9d6-0e128fe9acb8,Diesel,Manuale,Nuovo,Opel,Corsa,5,anteriore,1499,5,4,Bianco,6,Euro 6,"3,2 l/100 km (comb.)
3,7 l/100 km (urbano)
2,9 l/100 km (extraurbano)",Bianco,Nero,,,,,,,
Berlina,4716906f-621f-432f-9192-deb5d74e8be6,Diesel,Manuale,Nuovo,Opel,Corsa,5,anteriore,1499,5,4,Bianco,6,Euro 6,"3,2 l/100 km (comb.)
3,7 l/100 km (urbano)
2,9 l/100 km (extraurbano)",Bianco,Nero,,,,,,,
Berlina,11d93cc5-e063-4f5f-bf41-c516097520e5,Diesel,Manuale,Nuovo,Opel,Corsa,5,anteriore,1499,5,4,,6,Euro 6,"3,2 l/100 km (comb.)
3,7 l/100 km (urbano)
2,9 l/100 km (extraurbano)",,Nero,,,,,,,
Berlina,2e16f780-89e7-43f5-8459-b786c0fbab95,Diesel,Automatico,Nuovo,Volkswagen,Golf,5,anteriore,1968,5,4,Grigio,7,Euro 6d-TEMP,"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",Grigio urano,"Stoffa, Altro",,,,,,,Sì
Berlina,00b6ac27-2e7d-40d7-8934-3ca5c4905c38,Diesel,Automatico,Nuovo,BMW,730,4,4x4,2993,5,6,Grigio,8,Euro 6,"5,4 l/100 km (comb.)
6,3 l/100 km (urbano)
5 l/100 km (extraurbano)",Artik Grey,"Pelle totale, Nero",Metallizzato,1955,24 mese,,,,
Berlina,36df896f-cf01-44c5-91d3-68c34c400165,Diesel,Manuale,Nuovo,Renault,Megane,5,anteriore,1461,5,4,Argento,6,Euro 6d-TEMP,"3,9 l/100 km (comb.)
4,5 l/100 km (urbano)
3,5 l/100 km (extraurbano)",GRIGIO PLATINO,"Stoffa, Nero",Metallizzato,1315,24 mese,,,,
Berlina,0dc8312c-59a3-4477-88fa-229e0b02ac07,Diesel,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1598,5,4,Bianco,6,Euro 6d-TEMP,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",bianco gelato,"Stoffa, Nero",,1370,,,,,
Berlina,884c8970-eb75-4beb-bc11-c6ba291abb5d,Diesel,Manuale,Nuovo,Dacia,Sandero,5,anteriore,1461,5,4,Beige,5,Euro 6d-TEMP,"3,6 l/100 km (comb.)
3,9 l/100 km (urbano)
3,4 l/100 km (extraurbano)",Beige,,Metallizzato,1181,60 mese,,,,
Berlina,acaa6a4d-0285-48b8-86e0-992049f7146b,Diesel,Manuale,Nuovo,Dacia,Sandero,5,anteriore,1461,5,4,Grigio,5,Euro 6d-TEMP,"3,9 l/100 km (comb.)
4,2 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio scuro,,Metallizzato,1181,60 mese,,,,
Berlina,126d70d3-861b-43e5-959b-bd0f540dbae8,Diesel,Automatico,Nuovo,Mercedes-Benz,C 220,5,4x4,1950,,,Argento,,,,Argento iridio metallizzato,"Pelle parziale, Nero",Metallizzato,,,,,,
Berlina,8a4ff8e7-f901-4ae1-936d-f8cb3b392f54,Diesel,Automatico,Nuovo,Alfa Romeo,Giulia,4,4x4,2143,5,4,Blu/Azzurro,8,Euro 6d-TEMP,"5,1 l/100 km (comb.)
6,3 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Blu Misano,"Pelle totale, Nero",Metallizzato,1540,24 mese,,Sì,,
Berlina,b399ac6b-f3d0-4c58-bced-236aaf08f172,Diesel,Automatico,Nuovo,Jaguar,XF,4,4x4,1999,5,4,Grigio,8,Euro 6,"5,5 l/100 km (comb.)
6,8 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Eiger Grey,"Pelle totale, Nero",Metallizzato,,,,,,
