_ - _ - id_annuncio,_ - _ - Marca,_ - _ - Carrozzeria,_ - _ - Alimentazione,_ - _ - Tipo di veicolo,_ - _ - Anno,_ - _ - Modello,_ - _ - Colore esterno,_ - _ - Tipo di cambio,_ - _ - Cilindrata,_ - _ - Porte,_ - _ - Posti a sedere,_ - _ - Cilindri,_ - _ - Marce,_ - _ - Classe emissioni,_ - _ - Peso a vuoto,_ - _ - Tipo di unità,_ - _ - Tipo di vernice,_ - _ - Consumo carburante:3,_ - _ - Rivestimenti,_ - _ - Emissioni di CO23,_ - _ - Offerta n.,_ - _ - Colore originale,_ - _ - Usato Garantito,_ - _ - Proprietari,_ - _ - Tagliandi certificati,_ - _ - Consumo carburante:2,_ - _ - Veicolo per non fumatori,_ - _ - Emissioni di CO22,_ - _ - Per neopatentati,_ - _ - Versione per nazione,_ - _ - Ultimo tagliando,_ - _ - Prossima revisione,_ - _ - Consumo carburante:1,_ - _ - Bollino polveri,_ - _ - Ultimo cambio cinghia distribuzione,_ - _ - Emissioni di CO21,_ - _ - Prossima nuova,_ - _ - Disponibilità,_ - _ - Numero della chiave,_ - _ - Altre fonti di energia
b5526a38-7ef4-4eb5-be2e-9de6b7a97074,Peugeot,City car,Benzina,Usato,2016,108,Bianco,Automatico,998 cm³,5,4,3,5,Euro 6,,anteriore,,"4,2 l/100 km (comb.)
5 l/100 km (urbano)
3,8 l/100 km (extraurbano)","Stoffa, Nero",97 g CO2/km (comb.),u7cakne2,Bianco,12 mese,1,,,Sì,,,,,,,1 (Senza Bollino Polveri Sottili),,,,,,
c643caee-ddc8-42b2-bbda-9d675f4e6cda,Fiat,City car,Benzina,Usato,2005,Seicento,Grigio,Manuale,1.108 cm³,3,4,4,5,Euro 4,810 kg,anteriore,Base,"6 l/100 km (comb.)
8,3 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Grigio,139 g CO2/km (comb.),13959387,Grigio,6 mese,,,,Sì,,Sì,,,,,,,,,,,
8ba92aa0-d47a-45b0-a5ea-4b66f63c3909,Ford,City car,Benzina,Usato,2017,Fiesta,Grigio,Manuale,1.241 cm³,5,5,,5,,,anteriore,,,"Stoffa, Nero",,01634340226-U43278,GRIGIO SCURO,12 mese,,,,Sì,,,,,,,,,,,,,
040b0b20-e0f6-42fb-92ef-399c12e35f66,Renault,City car,Benzina,Usato,2013,Twingo,Bianco,Manuale,1.149 cm³,3,4,4,5,Euro 5,994 kg,anteriore,,"5,1 l/100 km (comb.)
6,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)","Stoffa, Nero",119 g CO2/km (comb.),,,12 mese,,Sì,,Sì,,,,,,,,,,,,,
1d43c10d-8d56-4b4e-bb34-17a1ffe153ab,Fiat,City car,Benzina,Usato,2017,500,Grigio,,,3,4,,,,,,,,Altro,,,,,1,,,,,,,,,,,,,,,,
b0502b85-310e-4ba1-8292-bacd77b4270f,Peugeot,City car,Benzina,Usato,2007,207,Blu/Azzurro,Manuale,1.598 cm³,3,5,4,5,Euro 4,1.356 kg,anteriore,Metallizzato,"7 l/100 km (comb.)
9,3 l/100 km (urbano)
5,6 l/100 km (extraurbano)","Pelle parziale, Grigio",166 g CO2/km (comb.),13946156,Azzurro,,,,,,,,,,,,,,,,,,
15b30ecf-6ec5-428b-b364-5cb2f8158357,MINI,City car,Benzina,Usato,2003,Cooper,Blu/Azzurro,Manuale,1.590 cm³,5,,4,5,Euro 4,,anteriore,Metallizzato,,,,2543796,,,1,,,,,,Italia,,,,,,,,,,
61731fe5-7331-4d37-bb1d-c6005cc019b8,Ford,City car,Benzina,Usato,2011,Fiesta,Bianco,Manuale,1.242 cm³,3,5,4,5,Euro 5,1.041 kg,anteriore,,"5,4 l/100 km (comb.)
7,3 l/100 km (urbano)
4,3 l/100 km (extraurbano)","Stoffa, Grigio",127 g CO2/km (comb.),13940481,Bianco,12 mese,1,,,,,Sì,,,,,,,,,,,
e57c74de-09e8-4988-b4a8-062ad7e1b51e,smart,City car,Benzina,Usato,2016,forTwo,Bianco,Manuale,898 cm³,2,2,,5,Euro 6,,posteriore,,,,,4100624,Bianco,12 mese,,,,,,,,,,,,,,,,,
ad0a7152-9710-496f-8078-079e45e829e2,Abarth,City car,Benzina,Usato,2019,595,Grigio,Manuale,1.368 cm³,3,4,4,5,Euro 6,1.120 kg,anteriore,Base,"6,6 l/100 km (comb.)
8,7 l/100 km (urbano)
5,4 l/100 km (extraurbano)","Stoffa, Grigio",151 g CO2/km (comb.),13942076,Antracite,12 mese,1,Sì,,Sì,,,,,09/2023,,,,,,,,
4938bb84-d510-4884-9f52-ef0fe4fb2ad9,Hyundai,City car,Benzina,Usato,2017,i10,Blu/Azzurro,Manuale,998 cm³,5,5,3,5,Euro 6,1.008 kg,anteriore,,"4,7 l/100 km (comb.)
6 l/100 km (urbano)
4 l/100 km (extraurbano)","Stoffa, Grigio",108 g CO2/km (comb.),,PASTELLO,,,,,,,Sì,,,,,,,,,,,
5415301c-c499-4f5a-af8e-5b787389d00a,Abarth,City car,Benzina,Usato,2012,695,Nero,Manuale,1.368 cm³,3,4,4,5,Euro 5,1.110 kg,anteriore,Metallizzato,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,4 l/100 km (extraurbano)",,155 g CO2/km (comb.),13908849,Nero,,,,,,,,,,,,,,,,,,
6013984a-c974-4714-90f5-a7079d97bc74,Fiat,City car,Benzina,Usato,1970,500,Bianco,Manuale,,2,2,,,,,,,,Nero,,,,,,,,,,,,,,,,,,,,,
c6357034-cbed-4fd7-a2a0-9627deecbcb1,Ford,City car,Benzina,Usato,2009,Ka/Ka+,Argento,Manuale,1.242 cm³,3,4,4,5,Euro 4,940 kg,anteriore,Metallizzato,"5,1 l/100 km (comb.)
6,3 l/100 km (urbano)
4,4 l/100 km (extraurbano)",,119 g CO2/km (comb.),13936102,Argento,,,,,,,Sì,,,,,,,,,,,
83d602bf-a68e-4556-95bd-d6be594f0259,Fiat,City car,Benzina,Usato,2013,500,Grigio,Automatico,875 cm³,3,4,2,5,Euro 5,975 kg,anteriore,Metallizzato,"4 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",,92 g CO2/km (comb.),13965433,Grigio scuro,,,,,,,,,,,,,,,,,,
f7727c30-1cc8-466e-956c-cdd9115b184a,Abarth,City car,Benzina,Usato,2018,595,Nero,Manuale,1.368 cm³,3,4,4,5,Euro 6,1.140 kg,anteriore,Metallizzato,"6,8 l/100 km (comb.)
8,8 l/100 km (urbano)
5,6 l/100 km (extraurbano)",,155 g CO2/km (comb.),13944729,Nero,12 mese,,,,,,,,,,,,,,,,,
e2347e41-1656-48a2-8e0d-de89b3bab37f,Abarth,City car,Benzina,Usato,2018,595 Turismo,Nero,Manuale,1.368 cm³,3,4,4,5,Euro 6,1.140 kg,anteriore,Metallizzato,"6,8 l/100 km (comb.)
8,8 l/100 km (urbano)
5,6 l/100 km (extraurbano)",,155 g CO2/km (comb.),13944727,Nero,12 mese,,,,,,,,,,,,,,,,,
0d2883a7-9f52-4d57-bdcd-a411c10c8aa9,SEAT,City car,Benzina,Usato,2014,Mii,Bianco,Manuale,999 cm³,3,4,3,5,Euro 5,929 kg,anteriore,Base,"4,5 l/100 km (comb.)
5,6 l/100 km (urbano)
3,9 l/100 km (extraurbano)",,105 g CO2/km (comb.),13941656,Bianco,,,,,,,Sì,,,,,,,,,,,
a96d706a-f407-4608-9c55-24e2104576ab,Fiat,City car,Benzina,Usato,2002,Seicento,Nero,Manuale,1.108 cm³,3,5,4,5,Euro 3,810 kg,anteriore,Base,"6,5 l/100 km (comb.)
8,8 l/100 km (urbano)
5,2 l/100 km (extraurbano)","Stoffa, Grigio",,13947818,Nero,,1,,,Sì,,Sì,,,09/2021,,,,,,,,
bd77bf36-912d-453a-a372-d78a2df352d9,Fiat,City car,Benzina,Usato,2017,New Panda,Bianco,Manuale,1.242 cm³,5,5,4,5,Euro 6,865 kg,anteriore,Metallizzato,"5,1 l/100 km (comb.)
6,6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Stoffa,119 g CO2/km (comb.),,BIANCO,,,,,Sì,,,Italia,,,,,,,,,,
2f5459b0-b28a-5207-e053-0100007f91b3,Volkswagen,City car,Benzina,Usato,2012,Polo,Grigio,Manuale,1.198 cm³,5,5,3,5,Euro 5,1.067 kg,anteriore,Metallizzato,,"Stoffa, Grigio",,,,,,Sì,"5,5 l/100 km (comb.)
7,3 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Sì,128 g CO2/km (comb.),Sì,,09/2020,02/2022,,,,,,,,
3912dd2f-4742-4008-b9cd-e5176f1c3064,Opel,City car,Benzina,Usato,1974,Ascona,Blu/Azzurro,Manuale,2.700 cm³,2,4,4,,,,posteriore,Base,,"Pelle totale, Nero",,13943436,Blu,,,,,,,,,,,,,,,,,,
d282e18e-1c66-4f6b-bf89-bf65d5ae53e2,Volkswagen,City car,Benzina,Usato,1974,Maggiolino,Beige,Manuale,1.276 cm³,,4,,,,,posteriore,Base,,"Pelle totale, Beige",,13943437,Beige,,,,,,,,,,,,,,,,,,
ed9ccf2b-2a79-4165-a4c9-ba73296e5903,Citroen,City car,Benzina,Usato,2013,C3,Nero,Manuale,1.199 cm³,5,5,,,Euro 5,,anteriore,Base,"4,7 l/100 km (comb.)
5,6 l/100 km (urbano)
4,1 l/100 km (extraurbano)",,109 g CO2/km (comb.),00001-U7705-11024742,Nero,,,,,,,,,,,,,,,,,,
21534fb0-8b5b-9459-e053-0100007f12f1,Kia,City car,Benzina,Usato,2008,Picanto,Rosso,Manuale,1.086 cm³,5,5,4,5,Euro 4,1.011 kg,,,,,,,,,1,Sì,"5 l/100 km (comb.)
6,2 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Sì,118 g CO2/km (comb.),Sì,,,06/2021,,,,,,,,
25a74bb0-1185-3a79-e053-0100007ffe88,Fiat,City car,Benzina,Usato,1997,500,Bianco,Manuale,,3,4,,,Euro 2,,anteriore,,,"Stoffa, Nero",,,,,,,,,,,,,,,4 (Blu),,,,,,
8d9fc260-8a2f-4675-a8ff-188121fba824,Ford,City car,Benzina,Usato,2015,Ka/Ka+,Grigio,Manuale,1.242 cm³,3,4,4,5,Euro 6,940 kg,anteriore,Base,"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,4 l/100 km (extraurbano)",,115 g CO2/km (comb.),13935267,Grigio,Sì,,,,,,Sì,,,,,,,,,,,
d0c3691d-6478-43ae-b06b-95bf67bb7964,Fiat,City car,Benzina,Usato,2019,500,Bianco,Manuale,1.242 cm³,3,4,4,5,Euro 6,960 kg,anteriore,Base,"5,3 l/100 km (comb.)
6,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)","Stoffa, Grigio",123 g CO2/km (comb.),13933402,Bianco,Sì,,,,,,Sì,,,,,,,,,,,
c2bcf49a-0e4c-46c1-8fc1-d901e9bcbb0d,Opel,City car,Benzina,Usato,2013,Corsa,Rosso,Manuale,1.598 cm³,3,5,4,6,Euro 5,1.215 kg,anteriore,Metallizzato,"7,6 l/100 km (comb.)
10,2 l/100 km (urbano)
6,1 l/100 km (extraurbano)","Pelle parziale, Nero",178 g CO2/km (comb.),13940456,Bordeaux,,,,,,,,,,,,,,,,,,
26471ba2-2476-468e-ae65-59028ca149a1,smart,City car,Benzina,Usato,2015,forTwo,Bianco,Manuale,898 cm³,3,2,3,5,Euro 6,900 kg,posteriore,Base,"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)","Pelle totale, Nero",97 g CO2/km (comb.),13942562,Bianco,12 mese,,,,,,,,,,,,,,,,,
fa97a59f-9f5e-410f-894f-8ade651bc2f4,Dodge,City car,Benzina,Usato,1998,Viper,Bianco,Manuale,7.990 cm³,2,2,10,6,,,posteriore,Base,,"Pelle totale, Rosso",,13942480,Bianco,,,,,,,,,,,,,,,,,,
bf2cffba-0460-467f-9e2a-21915492597b,Ford,City car,Benzina,Usato,1988,Sierra,Grigio,Manuale,1.993 cm³,3,5,4,5,,1.310 kg,posteriore,Metallizzato,,"Stoffa, Blu/Azzurro",,13942505,Grigio,Sì,,Sì,"12,4 l/100 km (comb.)
7,4 l/100 km (urbano)
9,4 l/100 km (extraurbano)",,,,,,,,,,,,,,
a5affd73-feee-4e69-a2e4-e192add4cbd5,Abarth,City car,Benzina,Usato,2016,595,Rosso,Manuale,1.368 cm³,3,4,4,5,Euro 6,1.120 kg,anteriore,Base,"6 l/100 km (comb.)
7,9 l/100 km (urbano)
4,9 l/100 km (extraurbano)","Pelle parziale, Nero",139 g CO2/km (comb.),13942337,Rosso,12 mese,,Sì,,,,,,,,,,,,,,,
ae4e6611-0c5f-419d-bfa8-f0be7f16cc94,Abarth,City car,Benzina,Usato,2013,500,Grigio,Manuale,1.368 cm³,3,4,4,5,Euro 5,1.110 kg,anteriore,Base,"6,5 l/100 km (comb.)
8,5 l/100 km (urbano)
5,4 l/100 km (extraurbano)","Stoffa, Nero",155 g CO2/km (comb.),13942330,Grigio,,,,,,,,,,,,,,,,,,
c40bad7d-8d45-4254-bb1a-788fc2d937a1,Audi,City car,Benzina,Usato,2012,A1,Nero,Manuale,1.197 cm³,3,4,4,5,Euro 5,1.115 kg,anteriore,Metallizzato,"5 l/100 km (comb.)
6 l/100 km (urbano)
4,9 l/100 km (extraurbano)","Stoffa, Nero",110 g CO2/km (comb.),,,,2,Sì,,Sì,,,Italia,05/2020,,,,05/2020,,,,,
94a83aed-c979-48fe-8ac5-f327dbd7d87c,Fiat,City car,Benzina,Usato,2017,500,Rosso,Manuale,,,,,,Euro 6,,,,,Grigio,,4089779,Rosso,,1,,,,,,,,,,,,,,,,
76929dad-aa6a-4a33-ac8a-ab5191f7dc25,Suzuki,City car,Benzina,Usato,2008,Splash,Grigio,Manuale,996 cm³,5,5,3,5,Euro 4,1.050 kg,anteriore,,"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,4 l/100 km (extraurbano)",,119 g CO2/km (comb.),,,,,,,,,Sì,,,,,,,,,,,
9287dc0a-7cc7-4711-836a-e32e7df6dc5c,MINI,City car,Benzina,Usato,2019,One,Beige,Manuale,1.499 cm³,5,5,3,6,Euro 6d-TEMP,1.265 kg,anteriore,,"5,1 l/100 km (comb.)
6,6 l/100 km (urbano)
4,3 l/100 km (extraurbano)","Stoffa, Nero",116 g CO2/km (comb.),,,,,Sì,,,,Sì,,,,,,,,,,,
d842f5b8-f431-4c7a-b0ff-b1bf1133ac3d,SEAT,City car,Benzina,Usato,2002,Ibiza,Rosso,Manuale,1.198 cm³,3,5,3,5,Euro 4,1.090 kg,anteriore,Base,"5,9 l/100 km (comb.)
7,6 l/100 km (urbano)
5,1 l/100 km (extraurbano)","Stoffa, Nero",144 g CO2/km (comb.),13941949,Rosso,,,,,,,Sì,,,,,,,,,,,
5b19dc9e-079a-46b1-9be1-6a786b3c4467,MINI,City car,Benzina,Usato,2006,Cooper,Blu/Azzurro,Manuale,1.598 cm³,3,4,4,5,Euro 4,1.150 kg,anteriore,Metallizzato,"6,9 l/100 km (comb.)
9,7 l/100 km (urbano)
5,3 l/100 km (extraurbano)","Pelle parziale, Nero",166 g CO2/km (comb.),13941939,Blu,,,,,,,,,,,,,,,,,,
80fe9be8-ad3b-47dc-84f0-e40af6cbde8a,Fiat,City car,Benzina,Usato,2009,Grande Punto,Grigio,Manuale,1.242 cm³,3,4,4,5,Euro 4,1.090 kg,anteriore,Metallizzato,"6,1 l/100 km (comb.)
7,9 l/100 km (urbano)
5,1 l/100 km (extraurbano)","Stoffa, Nero",136 g CO2/km (comb.),13941891,Grigio scuro,,,,,,,Sì,,,,,,,,,,,
1ae76f8e-ee78-4962-a1a9-b9936be4fc65,Citroen,City car,Benzina,Usato,1998,SAXO,Blu/Azzurro,Manuale,1.124 cm³,3,5,4,5,Euro 2,875 kg,anteriore,Metallizzato,,,,13941887,Blu,,,,"6,5 l/100 km (comb.)
8,6 l/100 km (urbano)
5,3 l/100 km (extraurbano)",,,Sì,,,,,,,,,,,
ff6e55b6-1185-4761-b6dc-c863e7fea269,smart,City car,Benzina,Usato,2018,forTwo,Argento,Automatico,1.000 cm³,3,2,4,,Euro 6,,posteriore,Metallizzato,,"Stoffa, Nero",,,,12 mese,1,Sì,,Sì,,,Italia,09/2020,,,,,,,,,
02eb3ed2-2250-4d83-a997-146c6bc57fda,Fiat,City car,Benzina,Usato,2010,500,Bianco,Manuale,1.242 cm³,2,5,,5,Euro 5,,,,,"Stoffa, Grigio",,,,,1,,,,,,,,,,,,,,,,
c53f36b0-b762-6502-e053-0100007f71de,Suzuki,City car,Benzina,Usato,2010,Splash,Argento,Manuale,996 cm³,5,5,3,5,Euro 4,1.050 kg,,Metallizzato,,,,,,,,,"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Sì,119 g CO2/km (comb.),Sì,,09/2020,,,,,,,,,
bf8125d0-b1ae-46f6-b9a8-dabf64cbc03d,Peugeot,City car,Benzina,Usato,2019,208,Bianco,Manuale,1.199 cm³,,5,,,,,anteriore,,,"Stoffa, Nero",,01999190356-U42305,GENERICO,Sì,,,,Sì,,,,,,,,,,Sí,,,
53f9c509-e5a3-478c-9d5f-ba1e54abd8a9,Lancia,City car,Benzina,Usato,2019,Ypsilon,Argento,Manuale,1.242 cm³,5,4,4,5,Euro 6,,anteriore,,"5,3 l/100 km (comb.)
6,7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,119 g CO2/km (comb.),2691028,,,,,,,,,Italia,,,,,,,,,,
c53f36b0-1662-6502-e053-0100007f71de,Suzuki,City car,Benzina,Usato,2012,Splash,Nero,Manuale,1.242 cm³,5,5,4,5,Euro 5,1.065 kg,anteriore,Metallizzato,"5 l/100 km (comb.)
6 l/100 km (urbano)
4,5 l/100 km (extraurbano)","Stoffa, Nero",118 g CO2/km (comb.),,,,1,Sì,,,,,Italia,09/2020,,,,,,,,,
d0ac4991-3524-4f32-bfd7-ed57733f397d,Citroen,City car,Benzina,Usato,2010,C3,Bianco,Manuale,1.360 cm³,5,5,4,5,Euro 5,1.105 kg,anteriore,Base,"6 l/100 km (comb.)
8 l/100 km (urbano)
4,9 l/100 km (extraurbano)","Stoffa, Grigio",139 g CO2/km (comb.),09251091999,Bianco,12 mese,1,Sì,,Sì,,Sì,,,01/2019,,,,,,,,
c8afb51a-1035-4ecf-bd29-1c2d235012d7,Fiat,City car,Benzina,Usato,2009,Panda,Giallo,Manuale,1.242 cm³,5,4,4,5,Euro 4,935 kg,anteriore,Base,"5,4 l/100 km (comb.)
6,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Grigio",127 g CO2/km (comb.),09251092009,Giallo,12 mese,1,Sì,,Sì,,Sì,,,03/2019,,,,,,,,
c1e9f688-551a-4893-b290-9a52d09721c4,Fiat,City car,Benzina,Usato,2010,Panda,Grigio,Manuale,1.242 cm³,5,4,4,5,Euro 4,935 kg,anteriore,Metallizzato,"5,4 l/100 km (comb.)
6,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Grigio",127 g CO2/km (comb.),09251083420,Grigio Scuro,12 mese,1,Sì,,Sì,,Sì,,,06/2018,,,,,,,,
2e081ae2-62a9-4265-af4f-b1ab0c6b0d26,Volkswagen,City car,Benzina,Usato,2009,Polo,Grigio,Manuale,1.198 cm³,5,5,3,5,Euro 5,1.067 kg,anteriore,Metallizzato,"5,5 l/100 km (comb.)
7,3 l/100 km (urbano)
4,5 l/100 km (extraurbano)","Stoffa, Nero",128 g CO2/km (comb.),,,,,Sì,,Sì,,Sì,Italia,04/2020,,,,,,,,,
00677955-79e5-43e0-b945-36614af3a491,smart,City car,Benzina,Usato,2007,forTwo,Bianco,Automatico,999 cm³,3,2,3,5,Euro 4,845 kg,posteriore,Base,"4,9 l/100 km (comb.)
6,4 l/100 km (urbano)
4,1 l/100 km (extraurbano)",,116 g CO2/km (comb.),13923491,Bianco,12 mese,,,,Sì,,,,,,,,,,,,,
fdf2399f-6a1d-42f5-a091-fe4191eaa058,Fiat,City car,Benzina,Usato,2003,Panda,Blu/Azzurro,Manuale,1.242 cm³,5,5,4,5,Euro 3,935 kg,anteriore,,"5,6 l/100 km (comb.)
7,1 l/100 km (urbano)
4,8 l/100 km (extraurbano)","Stoffa, Altro",133 g CO2/km (comb.),214,,,1,Sì,,Sì,,Sì,Italia,09/2020,,,,06/2019,,,,,
ccaa5e7f-ccf9-4199-baf4-0c63b671af3d,Ford,City car,Benzina,Usato,2015,C-Max,Bianco,Manuale,999 cm³,5,5,,,Euro 5,,anteriore,Base,"5,1 l/100 km (comb.)
6,3 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,129 g CO2/km (comb.),-80401193,Bianco Pastello,,1,,,,,,,,,,,,,,,,
becf2652-63e3-4292-9471-34a755f19b63,Ford,City car,Benzina,Usato,2017,C-Max,Grigio,Manuale,998 cm³,5,5,,,Euro 6,,anteriore,Metallizzato,"0,1 l/100 km (urbano)",,117 g CO2/km (comb.),-80401196,Grigio Metallizzato,12 mese,1,,,,,,,,,,,,,,,,
9b4497a9-48b3-4ec2-8d68-68ca29ee5e10,smart,City car,Benzina,Usato,2008,forTwo,Bianco,Automatico,999 cm³,3,2,3,5,Euro 4,825 kg,posteriore,Base,"4,7 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)","Stoffa, Nero",112 g CO2/km (comb.),12896521,Bianco,12 mese,,Sì,,Sì,,,,,,,,,,,,,
4dd42f43-4c69-4d52-8632-38811c3f653b,Toyota,City car,Benzina,Usato,2003,Yaris,Marrone,,,5,5,4,5,Euro 4,,anteriore,Metallizzato,,Stoffa,,,,,,,,,,,,,,,,,,,,,
c39d1e0a-efc4-401a-86ba-aea7f4cbe300,Fiat,City car,Benzina,Usato,2019,500,Bianco,Manuale,1.242 cm³,3,4,4,5,Euro 6d-TEMP,,anteriore,Metallizzato,"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)","Altro, Beige",108 g CO2/km (comb.),p5b9gecr,Bianco,12 mese,,,,Sì,,,,,,,1 (Senza Bollino Polveri Sottili),,,,,,
d12b1809-df95-4798-aa10-be741eb93b9b,Fiat,City car,Benzina,Usato,2019,500,Blu/Azzurro,Manuale,1.242 cm³,3,4,4,5,Euro 6d-TEMP,,anteriore,Metallizzato,"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)","Altro, Beige",108 g CO2/km (comb.),kjb9gd9m,Blu,12 mese,,,,Sì,,,,,,,1 (Senza Bollino Polveri Sottili),,,,,,
2f39728f-defe-4953-aa70-a71d539f3e11,smart,City car,Benzina,Usato,2012,forTwo,Bianco,Automatico,999 cm³,3,2,3,5,Euro 5,825 kg,posteriore,Base,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
3,9 l/100 km (extraurbano)",,97 g CO2/km (comb.),13962114,Bianco,,,,,,,Sì,,,,,,,,,,,
3527dce9-5372-4926-8a50-dfe110e8cf6f,Renault,City car,Benzina,Usato,1983,R 4,Bianco,Manuale,845 cm³,5,4,4,4,,,anteriore,,,"Altro, Marrone",,,,,,,,,,,,,,,,,,,,,
b9da1a1d-a27d-407d-b5f7-2ae98e78f3be,Fiat,City car,Benzina,Usato,2019,500,Blu/Azzurro,Manuale,1.242 cm³,3,4,4,5,Euro 6d-TEMP,960 kg,anteriore,,"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)","Stoffa, Nero",108 g CO2/km (comb.),,,24 mese,1,Sì,,Sì,,Sì,,,,,,,,,,,
f1918be0-6504-4852-a4ee-3eca7c80b62f,MINI,City car,Benzina,Usato,2009,Cooper,Bianco,Manuale,1.598 cm³,3,4,4,6,Euro 4,1.140 kg,anteriore,Base,"5,4 l/100 km (comb.)
6,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)","Stoffa, Nero",129 g CO2/km (comb.),13934034,Bianco,12 mese,,,,,,,,,,,,,,,,,
bfbc2f56-af6e-4459-b71f-40a8d86298f1,Fiat,City car,Benzina,Usato,2013,500,Nero,Manuale,1.242 cm³,3,4,4,5,Euro 5,975 kg,anteriore,Metallizzato,"5,1 l/100 km (comb.)
6,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)","Stoffa, Grigio",119 g CO2/km (comb.),13936218,Nero,Sì,2,Sì,,Sì,,Sì,,,04/2021,,,,,,,,
911efef1-f46e-44b6-b43b-e9dea801b1aa,MINI,City car,Benzina,Usato,2007,Cooper,Grigio,Manuale,1.598 cm³,3,4,4,5,Euro 4,1.150 kg,anteriore,Base,"6,9 l/100 km (comb.)
9,7 l/100 km (urbano)
5,3 l/100 km (extraurbano)",,166 g CO2/km (comb.),13957912,Grigio,,,,,,,,,,,,,,,,,,
827a9d43-0653-4be3-b227-2f76bcf9ed68,Fiat,City car,Benzina,Usato,2018,500,Rosso,Manuale,1.242 cm³,3,4,4,5,Euro 6,940 kg,anteriore,Base,"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4,2 l/100 km (extraurbano)",,115 g CO2/km (comb.),13900079,Rosso,12 mese,,,,,,Sì,,,,,,,,,,,
d5a59da3-4ff8-419c-8c19-75f3a501bb26,smart,City car,Benzina,Usato,2017,forTwo,Bianco,Automatico,,,,,,Euro 6,,,,,Grigio,,4087839,Bianco,,1,,,,,,,,,,,,,,,,
870e4d2b-55ca-4a1e-b9ee-939155d8116a,Abarth,City car,Benzina,Usato,2019,595,Grigio,Manuale,1.368 cm³,3,4,4,,Euro 6,1.140 kg,anteriore,Metallizzato,"6,8 l/100 km (comb.)
8,7 l/100 km (urbano)
5,7 l/100 km (extraurbano)","Stoffa, Nero",139 g CO2/km (comb.),13929121,Antracite,12 mese,,,,,,,,,,,,,,,,,
f30d3fd7-d903-4191-a1dd-39a28c80bada,Lancia,City car,Benzina,Usato,1977,Beta,Bianco,Manuale,1.585 cm³,2,4,4,5,,1.350 kg,,Base,,"Pelle totale, Marrone",,13928644,Bianco,,2,,,Sì,,,,,,,,,,,,,
2cc832ea-a7b6-45fe-afcb-23f2c3b0bf9a,Fiat,City car,Benzina,Usato,2017,500,Nero,Manuale,1.242 cm³,3,4,4,5,Euro 6,940 kg,anteriore,Base,"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4,2 l/100 km (extraurbano)",,115 g CO2/km (comb.),13936243,Nero,,,,,,,Sì,,,,,,,,,,,
41087b37-52fa-4b67-8c45-253f5a4c6cdd,Abarth,City car,Benzina,Usato,2017,595,Grigio,Manuale,1.368 cm³,3,4,4,5,Euro 6,1.120 kg,anteriore,Base,"6 l/100 km (comb.)
7,9 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,139 g CO2/km (comb.),LU26787,Grigio,,,,,,,,,,,,,,,,,,
d3d5b742-e9c5-4379-8d22-50051b75593b,Citroen,City car,Benzina,Usato,2015,C1,Blu/Azzurro,Manuale,1.199 cm³,3,4,3,5,Euro 5,940 kg,anteriore,Metallizzato,"4,3 l/100 km (comb.)
5,4 l/100 km (urbano)
3,7 l/100 km (extraurbano)","Stoffa, Nero",99 g CO2/km (comb.),13895961,Blu,,,,,,,,,,,,,,,,,,
e64508da-06eb-434c-9fb1-ccfb01a1b7b6,Peugeot,City car,Benzina,Usato,2017,208,Blu/Azzurro,Manuale,1.199 cm³,5,5,,5,Euro 6,,anteriore,Metallizzato,,"Stoffa, Nero",,2020_00202,Blue,Sì,1,,,,,,,,,,1 (Senza Bollino Polveri Sottili),,,,,,
