File,id_annuncio,Marca,Carrozzeria,Alimentazione,Tipo di veicolo,Modello,Cilindrata,Tipo di cambio,Colore esterno,Posti a sedere,Porte,Cilindri,Tipo di unità,Marce,Classe emissioni,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Consumo carburante,Emissioni di CO2,Veicolo per non fumatori,Tagliandi certificati,Per neopatentati,_ - _ - Prossima revisione,Ultimo tagliando,_ - _ - Prossima nuova,_ - _ - Numero della chiave
singole_pagine_fuel_D_condition_S.json,9fe0f05e-27c3-4138-8377-0809d879bcce,BMW,Berlina,Diesel,KM0,118,1995 ,Manuale,Grigio,5,5,4,anteriore,6,,"Pelle totale, Nero",Metallizzato,,,1,"4,1 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",,,,,,,,
singole_pagine_fuel_D_condition_S.json,70c39844-b7d6-4f54-ba72-51db4ace42df,BMW,Berlina,Diesel,KM0,730,2993 ,Automatico,Nero,5,4,6,4x4,8,,"Pelle totale, Nero",,,,1,"5,4 l/100 km (comb.)
6,3 l/100 km (urbano)
5 l/100 km (extraurbano)",,,,,,,,
singole_pagine_fuel_D_condition_S.json,778ae6fc-6f68-4676-bf99-446b5c82dd6d,BMW,Berlina,Diesel,KM0,118,1995 ,Automatico,Grigio,5,5,4,anteriore,6,,"Pelle totale, Nero",Metallizzato,,,1,"4,1 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",,,,,,,,
singole_pagine_fuel_D_condition_S.json,512d27f6-954b-48b9-90fc-ed8e604d2811,Alfa Romeo,Berlina,Diesel,KM0,Giulia,2143 ,Automatico,,5,4,4,4x4,8,Euro 6,,,,,1,"5,5 l/100 km (comb.)
6,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",145,,,,,,,
singole_pagine_fuel_D_condition_S.json,1b0eea6d-e90c-48fb-bfd1-9fc1a16a2f93,Volkswagen,Berlina,Diesel,KM0,Golf,1968 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6d-TEMP,"Alcantara, Grigio",Base,1384,48 mese,,"3,4 l/100 km (comb.)
3,8 l/100 km (urbano)
3,1 l/100 km (extraurbano)",90,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,ac6493b8-2904-42d4-918d-93c194e82655,Audi,Berlina,Diesel,KM0,A3,1968 ,Automatico,Blu/Azzurro,5,5,4,anteriore,7,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1485,24 mese,,"3,9 l/100 km (comb.)
4,3 l/100 km (urbano)
3,7 l/100 km (extraurbano)",98,,,,,,,
singole_pagine_fuel_D_condition_S.json,5aafa2bb-2d22-4877-8071-c691ac4b7325,Audi,Berlina,Diesel,KM0,A3,1968 ,Automatico,Nero,5,5,4,anteriore,7,Euro 6,"Pelle parziale, Nero",Metallizzato,1485,24 mese,,"3,9 l/100 km (comb.)
4,3 l/100 km (urbano)
3,7 l/100 km (extraurbano)",98,,,,,,,
singole_pagine_fuel_D_condition_S.json,a194ff63-cc60-4ce0-924d-822846e247d9,Audi,Berlina,Diesel,KM0,A3,1968 ,Automatico,Bianco,5,5,4,anteriore,7,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1485,24 mese,,"3,9 l/100 km (comb.)
4,3 l/100 km (urbano)
3,7 l/100 km (extraurbano)",98,,,,,,,
singole_pagine_fuel_D_condition_S.json,39d9e238-944f-4b9e-8b44-25c9277d7330,BMW,Berlina,Diesel,KM0,320,1995 ,Automatico,Grigio,5,4,4,4x4,8,Euro 6,,Metallizzato,1615,Sì,1,"4,5 l/100 km (comb.)
5,1 l/100 km (urbano)
4,2 l/100 km (extraurbano)",119,,,,,02/2019,,
singole_pagine_fuel_D_condition_S.json,412bd284-1cce-4461-b96d-6d011f648c05,Alfa Romeo,Berlina,Diesel,KM0,Giulietta,1598 ,,Blu/Azzurro,5,5,4,anteriore,6,Euro 6,"Stoffa, Grigio",Metallizzato,,,,"3,9 l/100 km (comb.)
4,9 l/100 km (urbano)
3,3 l/100 km (extraurbano)",103,,,,,,,
singole_pagine_fuel_D_condition_S.json,3fd31fb1-9f01-4bba-8f50-5463e8442a97,Jeep,Altro,Diesel,KM0,Renegade,1598 ,Manuale,Blu/Azzurro,5,5,4,,6,Euro 6d-TEMP,Nero,,1430,,1,"4,4 l/100 km (comb.)
5,5 l/100 km (urbano)
4 l/100 km (extraurbano)",118,,,,,,,
singole_pagine_fuel_D_condition_S.json,0bf3ee07-ae02-4569-82e5-8d5903f4699e,Jeep,Altro,Diesel,KM0,Grand Cherokee,,Manuale,Nero,,,,,,,Nero,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,1ac0a23f-1a29-41b6-a6fa-0bf16db121c6,Volkswagen,Altro,Diesel,KM0,T-Cross,1598 ,Manuale,Grigio,5,5,4,anteriore,5,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,1365,,1,"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",110,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,13e5a11d-b07a-41b0-966e-2f8929a3d40e,Alfa Romeo,Altro,Diesel,KM0,Giulietta,1598 ,Manuale,Rosso,,,,,,,,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,b121528f-2e1a-467c-ade0-c9789e0f4a0d,DS Automobiles,Altro,Diesel,KM0,DS 3 Crossback,1499 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6d-TEMP,"Alcantara, Nero",,1280,24 mese,1,"3,7 l/100 km (comb.)
4,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",97,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,60ab9c21-1e9d-42e1-9de0-5eb4303e33de,Opel,Altro,Diesel,KM0,Grandland X,1997 ,Automatico,Bianco,5,5,4,anteriore,8,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1575,24 mese,1,"4,9 l/100 km (comb.)
5,3 l/100 km (urbano)
4,6 l/100 km (extraurbano)",126,,,,,,,
singole_pagine_fuel_D_condition_S.json,77f8c1f6-7ea3-4523-ab82-fc5d8b7eee72,Jeep,Altro,Diesel,KM0,Renegade,1956 ,Automatico,Bianco,5,5,4,4x4,9,Euro 6d-TEMP,"Stoffa, Nero",,1660,,1,"6,3 l/100 km (comb.)
7,1 l/100 km (urbano)
5,9 l/100 km (extraurbano)",166,,,,,,,
singole_pagine_fuel_D_condition_S.json,e8439e13-2618-4b2a-af73-e35f9c1be983,Fiat,Altro,Diesel,KM0,500X,1248 ,Manuale,Blu/Azzurro,,,,,,,,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,93b18f3d-e692-47e0-a3b8-01e412122f8b,Peugeot,Altro,Diesel,KM0,5008,1499 ,Manuale,Grigio,7,5,4,,8,Euro 6d-TEMP,,,1505,,1,"3,8 l/100 km (comb.)
4,1 l/100 km (urbano)
3,7 l/100 km (extraurbano)",101,,,,,,,
singole_pagine_fuel_D_condition_S.json,bc53652c-abcd-4a6b-9903-84fdcfb5197f,Jeep,Altro,Diesel,KM0,Renegade,1598 ,Automatico,Grigio,5,5,4,,6,Euro 6d-TEMP,Stoffa,Metallizzato,1430,,1,"4,8 l/100 km (comb.)
5,3 l/100 km (urbano)
4,4 l/100 km (extraurbano)",116,,,,,,,
singole_pagine_fuel_D_condition_S.json,ef22e422-3404-4b60-a7c5-a132443daa2b,Jeep,Altro,Diesel,KM0,Renegade,1598 ,Manuale,Bianco,5,5,4,,6,Euro 6d-TEMP,,,1430,,1,"4,4 l/100 km (comb.)
5,5 l/100 km (urbano)
4 l/100 km (extraurbano)",118,,,,,,,
singole_pagine_fuel_D_condition_S.json,6a9cd442-4e62-456e-ae70-d0fd493eb524,Fiat,Altro,Diesel,KM0,500X,1598 ,Automatico,Bianco,5,5,4,,6,Euro 6d-TEMP,,,1320,,1,"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",124,,,,,,,
singole_pagine_fuel_D_condition_S.json,c2cde910-4ec0-4f23-b1a6-e025954b5e94,Jeep,Altro,Diesel,KM0,Compass,1598 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1615,24 mese,1,"4,7 l/100 km (comb.)
5,9 l/100 km (urbano)
4 l/100 km (extraurbano)",122,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,1be1c9a8-b9fb-40a5-856c-a7433a1e528e,Jeep,Altro,Diesel,KM0,Compass,1598 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1615,24 mese,1,"4,7 l/100 km (comb.)
5,9 l/100 km (urbano)
4 l/100 km (extraurbano)",122,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,200577ae-b506-4a24-aa4e-4a297b99d147,Jeep,Altro,Diesel,KM0,Compass,1598 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",,1615,24 mese,1,"4,7 l/100 km (comb.)
5,9 l/100 km (urbano)
4 l/100 km (extraurbano)",122,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,b80781d3-2b72-4f2f-b415-b13f73095d7b,Jeep,Altro,Diesel,KM0,Compass,1598 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",,1615,24 mese,1,"4,7 l/100 km (comb.)
5,9 l/100 km (urbano)
4 l/100 km (extraurbano)",122,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,de25e362-02fa-4a90-a25f-1786474f5fb5,Volkswagen,Altro,Diesel,KM0,T-Cross,1598 ,Manuale,Nero,5,5,4,anteriore,5,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1365,48 mese,1,"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",110,Sì,Sì,Sì,,,,
singole_pagine_fuel_D_condition_S.json,81c881dd-4655-4520-a877-5b6dc9f17d8b,Alfa Romeo,Altro,Diesel,KM0,Stelvio,2143 ,Automatico,Bianco,5,5,4,4x4,8,Euro 6d-TEMP,"Pelle totale, Nero",Metallizzato,1750,,1,"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",146,,,,,,,
singole_pagine_fuel_D_condition_S.json,b7cdafd6-0f11-41b3-b5d7-fedec3923ef0,Alfa Romeo,Altro,Diesel,KM0,Stelvio,2143 ,Automatico,Grigio,5,5,4,4x4,8,Euro 6d-TEMP,"Pelle totale, Nero",Metallizzato,1750,,1,"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",146,,,,,,,
singole_pagine_fuel_D_condition_S.json,0537a20f-6087-4065-9159-27c2f6121bd6,Alfa Romeo,Altro,Diesel,KM0,Stelvio,2143 ,Automatico,Nero,5,5,4,4x4,8,Euro 6d-TEMP,"Pelle totale, Nero",Metallizzato,1750,,1,"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",146,,,,,,,
singole_pagine_fuel_D_condition_S.json,f9df308e-89f6-4a21-866e-79ead77fa7bd,Opel,Altro,Diesel,KM0,Vivaro,1598 ,Manuale,Bianco,3,4,,,,Euro 6,,Base,,Sì,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,ce87dcf2-662b-4fd9-a81b-ef183cb2e653,Jaguar,Altro,Diesel,KM0,E-Pace,1999 ,Automatico,Grigio,5,5,4,4x4,9,Euro 6d-TEMP,"Pelle totale, Nero",Metallizzato,1843,,1,"6 l/100 km (comb.)
7,2 l/100 km (urbano)
5,3 l/100 km (extraurbano)",158,,,,,,,
singole_pagine_fuel_D_condition_S.json,d5a11857-428a-41f6-984c-28d0390009e8,Volkswagen,Altro,Diesel,KM0,Tiguan,1968 ,Manuale,Bianco,5,5,4,4x4,6,Euro 6d-TEMP,"Alcantara, Nero",,1690,,1,"5,5 l/100 km (comb.)
6,5 l/100 km (urbano)
5 l/100 km (extraurbano)",145,,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,99351673-c3e8-497f-add0-c7dd02d17071,Volkswagen,Altro,Diesel,KM0,T-Cross,1598 ,Manuale,Grigio,5,5,4,,5,Euro 6d-TEMP,"Stoffa, Nero",,1365,,1,"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",110,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,94b26233-887d-4a15-aee3-6143cde1a8b8,Fiat,Altro,Diesel,KM0,500X,,Manuale,Bianco,,,,,,,Nero,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,81520748-8442-4688-bb8a-cede9e2aacf2,Opel,Altro,Diesel,KM0,Zafira Life,1499 ,Manuale,Bianco,,,,anteriore,,,,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,c8591f71-06a9-49bb-b3a8-e5874d810782,Jeep,Altro,Diesel,KM0,Renegade,1598 ,Manuale,Bianco,5,5,4,,6,Euro 6d-TEMP,"Stoffa, Grigio",,1430,,1,"4,4 l/100 km (comb.)
5,5 l/100 km (urbano)
4 l/100 km (extraurbano)",118,,,,,,,
singole_pagine_fuel_D_condition_S.json,23e4f309-953b-49ce-865a-3e157cadd5ac,Jaguar,Altro,Diesel,KM0,E-Pace,1999 ,Manuale,Bianco,5,5,4,,6,Euro 6d-TEMP,,,1831,,1,"5,7 l/100 km (comb.)
6,7 l/100 km (urbano)
5 l/100 km (extraurbano)",149,,,,,,,
singole_pagine_fuel_D_condition_S.json,c6d8092c-e2ea-4cbc-aab8-133f76910f23,Jaguar,Altro,Diesel,KM0,E-Pace,1999 ,Automatico,Nero,5,5,4,,6,Euro 6d-TEMP,,,1775,,1,"5,4 l/100 km (comb.)
6,4 l/100 km (urbano)
4,9 l/100 km (extraurbano)",143,,,,,,,
singole_pagine_fuel_D_condition_S.json,1a0b23da-f2d6-473e-9b6a-8c8018292887,Nissan,Altro,Diesel,KM0,Qashqai,1598 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Metallizzato,1440,,1,"4,4 l/100 km (comb.)
5,1 l/100 km (urbano)
4,1 l/100 km (extraurbano)",116,,,,,,,
singole_pagine_fuel_D_condition_S.json,f863320e-aad5-4c02-98c0-20e7037c0d1e,Nissan,Altro,Diesel,KM0,Qashqai,1461 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",,1385,,1,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",99,,,,,,,
singole_pagine_fuel_D_condition_S.json,55b26230-580f-435a-a787-8a73a6bded26,Audi,Altro,Diesel,KM0,Q3,1968 ,Automatico,Grigio,5,5,4,,7,Euro 6d-TEMP,,,1770,,1,"5,5 l/100 km (comb.)
6,4 l/100 km (urbano)
5 l/100 km (extraurbano)",146,,,,,,,
singole_pagine_fuel_D_condition_S.json,b7d9315c-47e0-45c2-b2ec-6725d7b6c32d,Fiat,Altro,Diesel,KM0,500X,1598 ,Manuale,Grigio,5,5,4,,6,Euro 6d-TEMP,,,1320,,1,"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",124,,,,,,,
singole_pagine_fuel_D_condition_S.json,842cad80-2a73-43e0-bef5-7fa87ab48004,Citroen,Altro,Diesel,KM0,C5 Aircross,1499 ,Automatico,Bianco,5,5,4,,8,Euro 6d-TEMP,,,1505,,1,"3,8 l/100 km (comb.)
4,1 l/100 km (urbano)
3,6 l/100 km (extraurbano)",100,,,,,,,
singole_pagine_fuel_D_condition_S.json,15861cce-05da-412e-9fe9-84c6a13f098f,Alfa Romeo,Altro,Diesel,KM0,Stelvio,2143 ,Automatico,Bianco,5,5,4,,8,Euro 6d-TEMP,,,1750,,1,"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",147,,,,,,,
singole_pagine_fuel_D_condition_S.json,f5ba60de-488a-4deb-89d5-b4c6ecac7bd8,Jeep,Altro,Diesel,KM0,Renegade,1598 ,Manuale,Blu/Azzurro,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,,24 mese,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,4469b52a-e552-4310-8ee6-b7822b94aa2b,Alfa Romeo,Altro,Diesel,KM0,Stelvio,2143 ,Automatico,Grigio,5,5,4,,8,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1750,,1,"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",147,,,,,,,
singole_pagine_fuel_D_condition_S.json,824b344e-a599-4ea3-85d4-f30d9a25b33e,Opel,Altro,Diesel,KM0,Zafira Life,1499 ,Manuale,Bianco,,,,,,,,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,1b13f169-8644-4b2b-8984-da083ff61a0a,Jeep,Altro,Diesel,KM0,Renegade,1598 ,Manuale,Bianco,5,5,4,,6,Euro 6d-TEMP,,,1430,,1,"4,4 l/100 km (comb.)
5,5 l/100 km (urbano)
4 l/100 km (extraurbano)",118,,,,,,,
singole_pagine_fuel_D_condition_S.json,23d6a972-3d8e-4cec-9ea3-1560a4c2fd95,Jaguar,Altro,Diesel,KM0,E-Pace,1999 ,Automatico,Blu/Azzurro,5,5,4,,9,Euro 6d-TEMP,"Pelle totale, Nero",Metallizzato,1843,,1,"6 l/100 km (comb.)
7,2 l/100 km (urbano)
5,3 l/100 km (extraurbano)",158,,,,,,,
singole_pagine_fuel_D_condition_S.json,c52e78f6-73a2-44b8-90d5-363eef3bc54f,Jeep,Altro,Diesel,KM0,Renegade,1598 ,Manuale,Bianco,5,5,4,,6,Euro 6d-TEMP,,,1430,,1,"4,4 l/100 km (comb.)
5,5 l/100 km (urbano)
4 l/100 km (extraurbano)",118,,,,,,,
singole_pagine_fuel_D_condition_S.json,3646bc16-be2d-40ad-ab16-491042c452fc,Volkswagen,Altro,Diesel,KM0,Touareg,2967 ,Automatico,Grigio,5,5,6,,8,Euro 6d-TEMP,,,2005,,1,"6,6 l/100 km (comb.)
7,7 l/100 km (urbano)
5,9 l/100 km (extraurbano)",173,,,,,,,
singole_pagine_fuel_D_condition_S.json,3a74adb1-2201-4ac0-b3c2-fabbc1d925dd,Volkswagen,Altro,Diesel,KM0,T-Roc,1598 ,Manuale,Giallo,5,5,4,,6,Euro 6d-TEMP,,,1395,,1,"4,4 l/100 km (comb.)
5 l/100 km (urbano)
4 l/100 km (extraurbano)",113,,,,,,,
singole_pagine_fuel_D_condition_S.json,706689c7-cd19-461c-973e-da7e724c8699,Audi,Altro,Diesel,KM0,Q2,1968 ,Automatico,Grigio,5,5,4,4x4,7,Euro 6,,,,48 mese,1,"4,8 l/100 km (comb.)
5,6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",134,,,,,,,
singole_pagine_fuel_D_condition_S.json,39cec9d7-f777-466d-9b49-ce33e9d52d44,Audi,Altro,Diesel,KM0,A4,1968 ,Automatico,Nero,5,5,4,4x4,7,Euro 6,,Metallizzato,,48 mese,1,"5 l/100 km (comb.)
5,7 l/100 km (urbano)
4,6 l/100 km (extraurbano)",131,,,,,,,
singole_pagine_fuel_D_condition_S.json,cff82115-0dff-4e4b-aa07-4a3b74c22fb0,Audi,Altro,Diesel,KM0,A3,1968 ,Automatico,Grigio,5,5,4,anteriore,7,Euro 6,,Metallizzato,,48 mese,1,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",117,,,,,,,
singole_pagine_fuel_D_condition_S.json,aebc3624-7f0e-4718-9c31-64bf51a579af,Dacia,Altro,Diesel,KM0,Duster,1461 ,Manuale,Blu/Azzurro,5,5,4,,6,Euro 6d-TEMP,"Stoffa, Nero",,1398,24 mese,1,"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",108,,,,,,,
singole_pagine_fuel_D_condition_S.json,75c0bc53-c11b-4276-be8a-a8b891636b95,Volkswagen,Altro,Diesel,KM0,Tiguan,1968 ,Automatico,Bianco,5,5,4,4x4,7,Euro 6,"Stoffa, Grigio",Base,1725,24 mese,,"5,4 l/100 km (comb.)
6 l/100 km (urbano)
5,1 l/100 km (extraurbano)",140,Sì,,,07/2024,,,
singole_pagine_fuel_D_condition_S.json,b4bd674f-4c50-4781-8534-9dd5522745bb,Volkswagen,Altro,Diesel,KM0,Caddy,1968 ,Manuale,Bianco,2,4,4,anteriore,5,Euro 6,"Altro, Altro",,,Sì,,"4,5 l/100 km (comb.)
5,3 l/100 km (urbano)
4 l/100 km (extraurbano)",117,,,,,,,
singole_pagine_fuel_D_condition_S.json,0d586f93-b2ca-4413-8ad0-bdbeba5af1ff,Jaguar,Altro,Diesel,KM0,E-Pace,1999 ,Automatico,Bianco,5,5,4,,6,Euro 6d-TEMP,,,1831,,1,"5,7 l/100 km (comb.)
6,7 l/100 km (urbano)
5 l/100 km (extraurbano)",149,,,,,,,
singole_pagine_fuel_D_condition_S.json,9678c88e-2da3-4d42-8e34-07beea6a7bd1,Volkswagen,Altro,Diesel,KM0,Caddy,1968 ,Manuale,Bianco,2,4,4,anteriore,5,Euro 6,"Altro, Altro",,,Sì,,"4,6 l/100 km (comb.)
5,4 l/100 km (urbano)
4,2 l/100 km (extraurbano)",121,,,,,,,
singole_pagine_fuel_D_condition_S.json,43ef28b6-acbd-4966-a0fe-33b09404fe7c,Fiat,Altro,Diesel,KM0,Tipo,,Manuale,Blu/Azzurro,,5,,,,,,Base,,Sì,,,110,,,,,,,
singole_pagine_fuel_D_condition_S.json,66d1a35f-2ede-4923-b785-32f473b099f0,Jeep,Altro,Diesel,KM0,Renegade,,Automatico,Argento,,5,,,,,,Base,,Sì,,,166,,,,,,,
singole_pagine_fuel_D_condition_S.json,c646e3dc-a77a-4d21-baa9-ff0a95a10d9c,Isuzu,Altro,Diesel,KM0,D-Max,4 ,Manuale,Grigio,5,4,4,4x4,6,Euro 6,"Stoffa, Nero",,1945,22 mese,1,"6,9 l/100 km (comb.)
9,3 l/100 km (urbano)
7,8 l/100 km (extraurbano)",205,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,a59840bb-8592-4e89-a459-45f796f3a08e,Isuzu,Altro,Diesel,KM0,D-Max,4 ,Manuale,Blu/Azzurro,5,4,4,4x4,6,Euro 6,"Stoffa, Nero",,1945,22 mese,1,"6,9 l/100 km (comb.)
9,3 l/100 km (urbano)
7,8 l/100 km (extraurbano)",205,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,5e60fdfd-7f9b-4f94-8e85-66ae05be3a35,Isuzu,Altro,Diesel,KM0,D-Max,4 ,Manuale,Argento,5,4,4,4x4,6,Euro 6,"Stoffa, Nero",,1945,22 mese,1,"6,9 l/100 km (comb.)
9,3 l/100 km (urbano)
7,8 l/100 km (extraurbano)",205,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,259c33be-c398-4d2a-933a-67effa8304cd,Isuzu,Altro,Diesel,KM0,D-Max,4 ,Manuale,Argento,5,4,4,4x4,6,Euro 6,"Stoffa, Nero",,1945,22 mese,1,"6,9 l/100 km (comb.)
9,3 l/100 km (urbano)
7,8 l/100 km (extraurbano)",205,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,e37d653e-a9d2-42fd-804f-ea7cf7c61020,Isuzu,Altro,Diesel,KM0,D-Max,4 ,Manuale,Grigio,5,4,4,4x4,6,Euro 6,"Stoffa, Nero",,1945,22 mese,1,"6,9 l/100 km (comb.)
9,3 l/100 km (urbano)
7,8 l/100 km (extraurbano)",205,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,733c7a60-9390-4893-9fd6-c836e45b4e5f,Isuzu,Altro,Diesel,KM0,D-Max,4 ,Manuale,Blu/Azzurro,5,4,4,4x4,6,Euro 6,"Stoffa, Nero",,1945,22 mese,1,"6,9 l/100 km (comb.)
9,3 l/100 km (urbano)
7,8 l/100 km (extraurbano)",205,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,d8a27c8b-422d-4f21-85d3-8463b5829b56,Mercedes-Benz,Altro,Diesel,KM0,Sprinter,2143 ,Manuale,Bianco,,2,,anteriore,6,,"Stoffa, Grigio",,,Sì,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,8f1be4d7-807d-4821-8491-c3157156a928,Nissan,Altro,Diesel,KM0,Qashqai,1461 ,Automatico,Grigio,5,5,4,anteriore,7,Euro 6d-TEMP,,,1385,36 mese,1,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",99,,,,,,,
singole_pagine_fuel_D_condition_S.json,be80035b-0ec4-4cee-80f9-f0bccae27ee5,Jeep,Altro,Diesel,KM0,Renegade,1598 ,Manuale,Rosso,5,5,4,,6,Euro 6d-TEMP,,,1430,,1,"4,4 l/100 km (comb.)
5,5 l/100 km (urbano)
4 l/100 km (extraurbano)",118,,,,,,,
singole_pagine_fuel_D_condition_S.json,ae6c0501-c25f-4e9d-ba9c-dce5ee2959bd,Fiat,Altro,Diesel,KM0,500X,1598 ,Automatico,Bianco,5,5,4,,6,Euro 6d-TEMP,,,1320,,1,"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",124,,,,,,,
singole_pagine_fuel_D_condition_S.json,b4f1ee5d-45d7-4617-bd2c-b5d454f81f20,Renault,Altro,Diesel,KM0,Kadjar,1461 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",,1531,,1,"4,3 l/100 km (comb.)
4,9 l/100 km (urbano)
3,9 l/100 km (extraurbano)",112,,,,,,,
singole_pagine_fuel_D_condition_S.json,65ed4e07-0503-4c8d-963a-f0203ca35b65,Volkswagen,Altro,Diesel,KM0,Tiguan,1968 ,Automatico,Nero,5,5,4,4x4,7,Euro 6,,,,,1,"5,4 l/100 km (comb.)
6 l/100 km (urbano)
5,1 l/100 km (extraurbano)",134,,,,,,,
singole_pagine_fuel_D_condition_S.json,48bf5517-6f46-4bee-bab5-560f4981caa5,,,Diesel,,,,,,,,,,,,,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,75b1617c-09ce-48d9-8e2a-69cb37a81e94,Fiat,Altro,Diesel,KM0,Tipo,,Manuale,Blu/Azzurro,,5,,,,,,Base,,Sì,,,111,,,,,,,
singole_pagine_fuel_D_condition_S.json,3ba5ac4d-7f33-47fc-9a79-b182c7d1913f,Jeep,Altro,Diesel,KM0,Compass,,Manuale,Argento,,5,,,,,,Base,,Sì,,,159,,,,,,,
singole_pagine_fuel_D_condition_S.json,47d30966-be93-4e9f-82b8-4e2de089d346,Jeep,Altro,Diesel,KM0,Compass,,Automatico,Argento,,5,,,,,,Base,,Sì,,,166,,,,,,,
singole_pagine_fuel_D_condition_S.json,b8c244a0-ee64-4518-98f5-b7e8beda06b0,Jeep,Altro,Diesel,KM0,Compass,,Manuale,Argento,,5,,,,,,Base,,Sì,,,159,,,,,,,
singole_pagine_fuel_D_condition_S.json,1109fa6b-fa0f-44bd-b7cd-36e7fb5874df,Jeep,Altro,Diesel,KM0,Compass,,Automatico,Argento,,5,,,,,,Base,,Sì,,,157,,,,,,,
singole_pagine_fuel_D_condition_S.json,19812fc3-bda8-4816-b4d5-6c72eda4372b,Jeep,Altro,Diesel,KM0,Compass,,Manuale,Argento,,5,,,,,,Base,,Sì,,,130,,,,,,,
